date,open,high,low,close,volume,dividend,split_factor,adjusted_close,source
2021-07-27,411.15335667,411.18139445,407.48959212,410.31219482,67397100,0,1,410.31219482,yahoo_finance_adjusted_fallback
2021-07-28,410.93842374,411.51789022,408.72335352,410.14398193,52472400,0,1,410.14398193,yahoo_finance_adjusted_fallback
2021-07-29,411.06933123,412.91988199,411.0599758,411.84506226,47435300,0,1,411.84506226,yahoo_finance_adjusted_fallback
2021-07-30,409.28418651,411.29363707,409.1533245,409.8449707,68951200,0,1,409.8449707,yahoo_finance_adjusted_fallback
2021-08-02,411.55525011,412.10667877,408.62985166,408.98501587,58783300,0,1,408.98501587,yahoo_finance_adjusted_fallback
2021-08-03,409.77947575,412.43382345,407.59244339,412.31231689,58053900,0,1,412.31231689,yahoo_finance_adjusted_fallback
2021-08-04,411.03190338,412.28430515,410.05055252,410.28421021,46732200,0,1,410.28421021,yahoo_finance_adjusted_fallback
2021-08-05,411.44316792,412.96662067,411.12539687,412.88250732,38969700,0,1,412.88250732,yahoo_finance_adjusted_fallback
2021-08-06,413.20026713,413.98535355,412.91986079,413.5647583,46930000,0,1,413.5647583,yahoo_finance_adjusted_fallback
2021-08-09,413.5367176,413.85448864,412.46189793,413.228302,41222600,0,1,413.228302,yahoo_finance_adjusted_fallback
2021-08-10,413.67684806,414.45260746,412.99458596,413.74227905,43339300,0,1,413.74227905,yahoo_finance_adjusted_fallback
2021-08-11,414.80780947,414.86388504,413.68624121,414.77041626,44034300,0,1,414.77041626,yahoo_finance_adjusted_fallback
2021-08-12,414.62089805,416.1537062,413.72366049,416.01348877,38909400,0,1,416.01348877,yahoo_finance_adjusted_fallback
2021-08-13,416.46209422,416.78922068,415.97609652,416.77053833,39470300,0,1,416.77053833,yahoo_finance_adjusted_fallback
2021-08-16,415.47142121,417.88275609,413.91993069,417.75192261,73740000,0,1,417.75192261,yahoo_finance_adjusted_fallback
2021-08-17,415.20036729,415.87330259,412.03198379,415.01345825,92673900,0,1,415.01345825,yahoo_finance_adjusted_fallback
2021-08-18,414.0040335,415.56487942,410.22814577,410.47113037,89351900,0,1,410.47113037,yahoo_finance_adjusted_fallback
2021-08-19,407.75130777,412.30298304,407.61111888,411.10662842,92812200,0,1,411.10662842,yahoo_finance_adjusted_fallback
2021-08-20,411.45252872,414.70502566,410.96650244,414.37789917,72008700,0,1,414.37789917,yahoo_finance_adjusted_fallback
2021-08-23,416.06021898,418.92954217,414.45265299,418.02294922,54973000,0,1,418.02294922,yahoo_finance_adjusted_fallback
2021-08-24,418.68652344,419.21926979,418.17248795,418.68652344,38744700,0,1,418.68652344,yahoo_finance_adjusted_fallback
2021-08-25,418.87341543,420.07906839,418.49954037,419.56503296,40529700,0,1,419.56503296,yahoo_finance_adjusted_fallback
2021-08-26,419.28470794,419.51836564,416.9948796,417.08834839,57829600,0,1,417.08834839,yahoo_finance_adjusted_fallback
2021-08-27,417.892106,421.19135149,417.83603044,420.81750488,77235100,0,1,420.81750488,yahoo_finance_adjusted_fallback
2021-08-30,421.4904469,423.45317726,421.24743377,422.66809082,48357400,0,1,422.66809082,yahoo_finance_adjusted_fallback
2021-08-31,422.57464706,422.91110047,421.44375173,422.04190063,59300200,0,1,422.04190063,yahoo_finance_adjusted_fallback
2021-09-01,422.97647227,423.49050775,422.03248612,422.2661438,48721400,0,1,422.2661438,yahoo_finance_adjusted_fallback
2021-09-02,423.68678365,424.36904579,422.36895098,423.5652771,42501000,0,1,423.5652771,yahoo_finance_adjusted_fallback
2021-09-03,422.43445332,423.97658848,422.03254038,423.46252441,47170500,0,1,423.46252441,yahoo_finance_adjusted_fallback
2021-09-07,423.11665262,423.2101214,421.27542902,421.94836426,51671500,0,1,421.94836426,yahoo_finance_adjusted_fallback
2021-09-08,421.41567434,422.14468519,419.51834653,421.43435669,56181900,0,1,421.43435669,yahoo_finance_adjusted_fallback
2021-09-09,421.23808971,422.98584465,419.38751056,419.63052368,57970400,0,1,419.63052368,yahoo_finance_adjusted_fallback
2021-09-10,421.55583702,421.97640371,416.20039286,416.32189941,89948200,0,1,416.32189941,yahoo_finance_adjusted_fallback
2021-09-13,419.31272508,419.57442053,415.07882068,417.38735962,83738600,0,1,417.38735962,yahoo_finance_adjusted_fallback
2021-09-14,418.82672304,419.03234295,414.24703812,415.13494873,78197100,0,1,415.13494873,yahoo_finance_adjusted_fallback
2021-09-15,415.55551168,419.09777014,414.45265426,418.60241699,78792200,0,1,418.60241699,yahoo_finance_adjusted_fallback
2021-09-16,418.07903168,419.05102712,414.99473311,417.93884277,77786700,0,1,417.93884277,yahoo_finance_adjusted_fallback
2021-09-17,417.16810339,417.59001744,413.51134321,413.86764526,118425000,0,1,413.86764526,yahoo_finance_adjusted_fallback
2021-09-20,407.75439851,409.32960177,402.10987722,406.96679688,166445500,0,1,406.96679688,yahoo_finance_adjusted_fallback
2021-09-21,409.30144322,410.59537031,406.05726871,406.58233643,92526100,0,1,406.58233643,yahoo_finance_adjusted_fallback
2021-09-22,408.8513022,412.58305938,406.6947765,410.54840088,102350100,0,1,410.54840088,yahoo_finance_adjusted_fallback
2021-09-23,412.41440316,417.14004164,412.17999688,415.53668213,76396000,0,1,415.53668213,yahoo_finance_adjusted_fallback
2021-09-24,413.9051954,416.93373455,413.68953135,416.22113037,62094800,0,1,416.22113037,yahoo_finance_adjusted_fallback
2021-09-27,415.18968417,416.3523299,414.33644206,415.03030396,61371100,0,1,415.03030396,yahoo_finance_adjusted_fallback
2021-09-28,412.26437088,412.59254538,405.93540163,406.66674805,130436300,0,1,406.66674805,yahoo_finance_adjusted_fallback
2021-09-29,408.04502964,409.77964163,406.78861556,407.35119629,82329200,0,1,407.35119629,yahoo_finance_adjusted_fallback
2021-09-30,408.82324197,409.52646072,402.03484613,402.37240601,140506000,0,1,402.37240601,yahoo_finance_adjusted_fallback
2021-10-01,404.09762835,408.8326231,400.58153464,407.15426636,129240100,0,1,407.15426636,yahoo_finance_adjusted_fallback
2021-10-04,405.99159542,406.89170734,399.76575214,401.90356445,128570000,0,1,401.90356445,yahoo_finance_adjusted_fallback
2021-10-05,403.40373552,408.32626634,402.60677723,406.08535767,90682500,0,1,406.08535767,yahoo_finance_adjusted_fallback
2021-10-06,402.49426854,407.97938045,400.87219563,407.77310181,113032200,0,1,407.77310181,yahoo_finance_adjusted_fallback
2021-10-07,411.04546604,414.1302319,410.86731498,411.2986145,72437500,0,1,411.2986145,yahoo_finance_adjusted_fallback
2021-10-08,412.06737716,412.45180678,409.92020826,410.54840088,74557400,0,1,410.54840088,yahoo_finance_adjusted_fallback
2021-10-11,409.89213722,412.79878037,407.51056178,407.57620239,65233300,0,1,407.57620239,yahoo_finance_adjusted_fallback
2021-10-12,408.49508538,408.89825725,405.78533547,406.57293701,71181200,0,1,406.57293701,yahoo_finance_adjusted_fallback
2021-10-13,407.59495963,408.85137371,404.62270438,408.03564453,72974000,0,1,408.03564453,yahoo_finance_adjusted_fallback
2021-10-14,411.69235787,415.04907128,411.22354539,414.89904785,70236800,0,1,414.89904785,yahoo_finance_adjusted_fallback
2021-10-15,417.00873295,418.42455591,416.389897,418.05886841,66260200,0,1,418.05886841,yahoo_finance_adjusted_fallback
2021-10-18,416.27738557,419.63407058,415.6210366,419.29653931,62213200,0,1,419.29653931,yahoo_finance_adjusted_fallback
2021-10-19,420.91850381,422.59683147,420.30902485,422.53121948,46996800,0,1,422.53121948,yahoo_finance_adjusted_fallback
2021-10-20,422.99075915,424.49096483,422.87824873,424.19091797,49571600,0,1,424.19091797,yahoo_finance_adjusted_fallback
2021-10-21,423.59081795,425.52232308,423.15951848,425.29730225,41305400,0,1,425.29730225,yahoo_finance_adjusted_fallback
2021-10-22,424.86601382,426.30996431,422.91573783,424.85662842,58845100,0,1,424.85662842,yahoo_finance_adjusted_fallback
2021-10-25,425.94435818,427.46330637,424.1722615,427.13513184,45214500,0,1,427.13513184,yahoo_finance_adjusted_fallback
2021-10-26,428.68214463,429.89166023,427.14442595,427.51947021,56075100,0,1,427.51947021,yahoo_finance_adjusted_fallback
2021-10-27,427.97887478,428.64458041,425.55040123,425.62542725,72438000,0,1,425.62542725,yahoo_finance_adjusted_fallback
2021-10-28,427.05064708,429.80726669,427.04129029,429.73226929,51437900,0,1,429.73226929,yahoo_finance_adjusted_fallback
2021-10-29,427.43510151,430.89494002,427.14444005,430.60427856,70162400,0,1,430.60427856,yahoo_finance_adjusted_fallback
2021-11-01,431.58879479,431.9638677,429.6198051,431.34503174,48433600,0,1,431.34503174,yahoo_finance_adjusted_fallback
2021-11-02,431.5137861,433.39842154,431.38250486,433.08898926,48908400,0,1,433.08898926,yahoo_finance_adjusted_fallback
2021-11-03,432.52643345,436.13629569,432.08574852,435.73312378,52509800,0,1,435.73312378,yahoo_finance_adjusted_fallback
2021-11-04,436.33313267,437.87085132,435.98621601,437.78646851,52847100,0,1,437.78646851,yahoo_finance_adjusted_fallback
2021-11-05,440.00869977,441.29324156,437.7959183,439.30548096,66390600,0,1,439.30548096,yahoo_finance_adjusted_fallback
2021-11-08,440.40247051,440.89941062,438.99603303,439.68048096,50405200,0,1,439.68048096,yahoo_finance_adjusted_fallback
2021-11-09,440.04619827,440.28060453,436.82076578,438.22720337,51149100,0,1,438.22720337,yahoo_finance_adjusted_fallback
2021-11-10,436.53942763,438.22716977,433.22025579,434.70169067,69429700,0,1,434.70169067,yahoo_finance_adjusted_fallback
2021-11-11,436.19243668,436.26746269,434.82351244,434.84225464,34848500,0,1,434.84225464,yahoo_finance_adjusted_fallback
2021-11-12,436.10804428,438.67712709,435.16103407,438.12393188,53466700,0,1,438.12393188,yahoo_finance_adjusted_fallback
2021-11-15,439.4086253,439.56800554,437.14894546,438.27407837,46980500,0,1,438.27407837,yahoo_finance_adjusted_fallback
2021-11-16,438.01152113,441.14318525,437.93652372,440.00866699,48857500,0,1,440.00866699,yahoo_finance_adjusted_fallback
2021-11-17,439.7461326,439.92428364,438.32095287,438.93978882,47858300,0,1,438.93978882,yahoo_finance_adjusted_fallback
2021-11-18,439.97108635,440.69307581,437.25197994,440.43054199,50625600,0,1,440.43054199,yahoo_finance_adjusted_fallback
2021-11-19,440.31800678,441.5650639,439.2772569,439.64294434,57315600,0,1,439.64294434,yahoo_finance_adjusted_fallback
2021-11-22,441.51816418,444.00286423,438.19896432,438.40524292,72762000,0,1,438.40524292,yahoo_finance_adjusted_fallback
2021-11-23,438.07710549,439.83984487,435.47989483,438.98660278,73206500,0,1,438.98660278,yahoo_finance_adjusted_fallback
2021-11-24,436.98951426,440.28058724,436.17378507,440.15869141,61858800,0,1,440.15869141,yahoo_finance_adjusted_fallback
2021-11-26,433.50152743,434.9642201,429.21657442,430.34173584,112669600,0,1,430.34173584,yahoo_finance_adjusted_fallback
2021-11-29,435.12366534,437.45834256,432.92962614,435.62060547,86268800,0,1,435.62060547,yahoo_finance_adjusted_fallback
2021-11-30,433.18280884,435.08618671,426.90070904,427.14450073,148559600,0,1,427.14450073,yahoo_finance_adjusted_fallback
2021-12-01,432.84521098,435.68621353,422.2031617,422.40005493,131939200,0,1,422.40005493,yahoo_finance_adjusted_fallback
2021-12-02,422.61568677,430.4354751,422.22187172,428.86962891,127637800,0,1,428.86962891,yahoo_finance_adjusted_fallback
2021-12-03,430.5292832,431.58877541,420.91862696,425.13793945,137331600,0,1,425.13793945,yahoo_finance_adjusted_fallback
2021-12-06,427.67879672,432.04813165,425.26909417,430.17288208,98977500,0,1,430.17288208,yahoo_finance_adjusted_fallback
2021-12-07,435.44244066,439.63362566,430.04171137,439.07104492,95484700,0,1,439.07104492,yahoo_finance_adjusted_fallback
2021-12-08,439.46484235,440.68374339,437.71145959,440.2336731,72238800,0,1,440.2336731,yahoo_finance_adjusted_fallback
2021-12-09,438.94906582,440.33676089,437.06445933,437.26135254,61272600,0,1,437.26135254,yahoo_finance_adjusted_fallback
2021-12-10,439.96179967,441.52761743,437.41145846,441.37759399,77159800,0,1,441.37759399,yahoo_finance_adjusted_fallback
2021-12-13,440.86187964,441.2087963,437.18637723,437.46768188,87724700,0,1,437.46768188,yahoo_finance_adjusted_fallback
2021-12-14,434.20473731,436.68943772,431.54188586,434.45788574,97264100,0,1,434.45788574,yahoo_finance_adjusted_fallback
2021-12-15,434.51419715,441.49010094,432.00134036,441.24633789,116899300,0,1,441.24633789,yahoo_finance_adjusted_fallback
2021-12-16,443.09342361,443.37469965,435.80805954,437.35516357,116568600,0,1,437.35516357,yahoo_finance_adjusted_fallback
2021-12-17,434.28117657,437.28271064,430.99737827,432.70043945,135511600,0,1,432.70043945,yahoo_finance_adjusted_fallback
2021-12-20,427.62893619,428.49456571,424.48626974,428.09939575,107134800,0,1,428.09939575,yahoo_finance_adjusted_fallback
2021-12-21,431.51489437,435.84312797,429.35079193,435.70199585,69806300,0,1,435.70199585,yahoo_finance_adjusted_fallback
2021-12-22,435.44797367,440.17137738,435.25035998,440.05847168,58890200,0,1,440.05847168,yahoo_finance_adjusted_fallback
2021-12-23,441.05580281,444.29256663,440.9523155,442.79650879,56439700,0,1,442.79650879,yahoo_finance_adjusted_fallback
2021-12-27,444.17022843,449.11005326,444.12319396,449.0630188,56808600,0,1,449.0630188,yahoo_finance_adjusted_fallback
2021-12-28,449.49589297,450.52149139,447.93396375,448.69610596,47274600,0,1,448.69610596,yahoo_finance_adjusted_fallback
2021-12-29,448.79959051,450.28623001,447.80221859,449.27005005,54503000,0,1,449.27005005,yahoo_finance_adjusted_fallback
2021-12-30,449.69337024,450.70016037,447.56691302,448.0279541,55329000,0,1,448.0279541,yahoo_finance_adjusted_fallback
2021-12-31,447.53877259,448.68666632,446.62607992,446.89892578,65237400,0,1,446.89892578,yahoo_finance_adjusted_fallback
2022-01-03,448.15975083,449.61819265,445.85451629,449.4864502,72668200,0,1,449.4864502,yahoo_finance_adjusted_fallback
2022-01-04,450.90725452,451.62236223,447.4822952,449.33590698,71178700,0,1,449.33590698,yahoo_finance_adjusted_fallback
2022-01-05,448.96897137,449.74053194,440.61360498,440.70770264,104538900,0,1,440.70770264,yahoo_finance_adjusted_fallback
2022-01-06,440.24663619,443.00352216,437.93195461,440.29367065,86858900,0,1,440.29367065,yahoo_finance_adjusted_fallback
2022-01-07,440.30310297,441.47925184,437.19805272,438.55297852,85111600,0,1,438.55297852,yahoo_finance_adjusted_fallback
2022-01-10,435.36331312,438.22368673,429.62370042,438.0072937,119362000,0,1,438.0072937,yahoo_finance_adjusted_fallback
2022-01-11,437.74379075,442.09083227,434.75164627,441.99673462,74303100,0,1,441.99673462,yahoo_finance_adjusted_fallback
2022-01-12,443.72810332,445.24299824,441.23467307,443.19177246,67605400,0,1,443.19177246,yahoo_finance_adjusted_fallback
2022-01-13,444.2925567,444.94179313,436.05951523,437.08511353,91173100,0,1,437.08511353,yahoo_finance_adjusted_fallback
2022-01-14,433.9425031,437.61208202,432.72870936,437.26394653,95890900,0,1,437.26394653,yahoo_finance_adjusted_fallback
2022-01-18,432.57819008,432.78519346,428.40992486,429.52020264,109709100,0,1,429.52020264,yahoo_finance_adjusted_fallback
2022-01-19,431.06321785,432.45575956,424.7872756,425.06015015,109357600,0,1,425.06015015,yahoo_finance_adjusted_fallback
2022-01-20,426.94205525,431.63723252,418.2385533,420.35562134,122379700,0,1,420.35562134,yahoo_finance_adjusted_fallback
2022-01-21,419.23591394,421.58821171,412.07553334,412.10375977,202271200,0,1,412.10375977,yahoo_finance_adjusted_fallback
2022-01-24,406.50530546,414.36198622,395.90115681,413.85388184,251783900,0,1,413.85388184,yahoo_finance_adjusted_fallback
2022-01-25,407.474448,413.74097304,401.91361234,408.80114746,167997300,0,1,408.80114746,yahoo_finance_adjusted_fallback
2022-01-26,414.68191732,417.805776,403.5226005,407.77557373,186391100,0,1,407.77557373,yahoo_finance_adjusted_fallback
2022-01-27,412.36717164,415.50041928,404.07767751,405.76190186,149878300,0,1,405.76190186,yahoo_finance_adjusted_fallback
2022-01-28,407.11689443,415.88626787,402.5440411,415.8392334,164457400,0,1,415.8392334,yahoo_finance_adjusted_fallback
2022-01-31,415.17110724,423.67702339,413.82559991,423.32888794,152251400,0,1,423.32888794,yahoo_finance_adjusted_fallback
2022-02-01,424.05345662,426.82917973,420.53442801,426.18936157,123155400,0,1,426.18936157,yahoo_finance_adjusted_fallback
2022-02-02,428.58867006,431.05387362,426.28340667,430.32937622,117361000,0,1,430.32937622,yahoo_finance_adjusted_fallback
2022-02-03,424.30748138,426.20812764,419.37704575,420.21447754,118024400,0,1,420.21447754,yahoo_finance_adjusted_fallback
2022-02-04,419.97926397,426.02936715,417.60812935,422.19042969,118454400,0,1,422.19042969,yahoo_finance_adjusted_fallback
2022-02-07,422.95251701,424.34505878,419.50874996,420.83544922,84472900,0,1,420.83544922,yahoo_finance_adjusted_fallback
2022-02-08,420.33677355,425.22014567,418.9159766,424.29803467,81012000,0,1,424.29803467,yahoo_finance_adjusted_fallback
2022-02-09,428.32514819,430.82799617,428.12756324,430.50808716,92589900,0,1,430.50808716,yahoo_finance_adjusted_fallback
2022-02-10,424.67435811,430.66800727,420.77896857,422.77371216,140103700,0,1,422.77371216,yahoo_finance_adjusted_fallback
2022-02-11,422.85846291,424.92846773,413.00703862,414.43722534,153214600,0,1,414.43722534,yahoo_finance_adjusted_fallback
2022-02-14,413.92912552,415.50986265,409.61970014,413.08227539,123006300,0,1,413.08227539,yahoo_finance_adjusted_fallback
2022-02-15,417.51410558,419.91343816,416.99658277,419.74407959,88482700,0,1,419.74407959,yahoo_finance_adjusted_fallback
2022-02-16,417.7022109,421.58821139,415.82979107,420.21447754,84863600,0,1,420.21447754,yahoo_finance_adjusted_fallback
2022-02-17,417.03422512,420.18631031,410.6359858,411.23815918,102259100,0,1,411.23815918,yahoo_finance_adjusted_fallback
2022-02-18,411.49211293,412.74355134,406.30766852,408.57528687,132642900,0,1,408.57528687,yahoo_finance_adjusted_fallback
2022-02-22,406.37358261,409.77028694,400.69981261,404.19064331,124391800,0,1,404.19064331,yahoo_finance_adjusted_fallback
2022-02-23,407.09801689,407.66257403,396.45622533,397.02078247,132578000,0,1,397.02078247,yahoo_finance_adjusted_fallback
2022-02-24,386.73655521,403.42847944,386.37903008,402.99563599,213942900,0,1,402.99563599,yahoo_finance_adjusted_fallback
2022-02-25,404.22826392,411.9720389,402.5816554,411.88735962,121804500,0,1,411.88735962,yahoo_finance_adjusted_fallback
2022-02-28,406.50529285,412.31077655,405.25388303,410.83352661,145615000,0,1,410.83352661,yahoo_finance_adjusted_fallback
2022-03-01,409.33740274,411.34156477,401.87589338,404.57635498,137785900,0,1,404.57635498,yahoo_finance_adjusted_fallback
2022-03-02,406.82506121,413.7408202,406.07233765,412.01895142,117726500,0,1,412.01895142,yahoo_finance_adjusted_fallback
2022-03-03,414.44668008,415.04885343,408.17073639,409.96789551,105501700,0,1,409.96789551,yahoo_finance_adjusted_fallback
2022-03-04,406.24182527,407.76610963,402.60047291,406.63702393,113978200,0,1,406.63702393,yahoo_finance_adjusted_fallback
2022-03-07,406.05359215,406.75928141,394.58378698,394.6496582,137896600,0,1,394.6496582,yahoo_finance_adjusted_fallback
2022-03-08,394.82848569,401.97005853,390.59434955,391.65759277,164772700,0,1,391.65759277,yahoo_finance_adjusted_fallback
