date,open,high,low,close,volume,dividend,split_factor,adjusted_close,source
2021-08-02,42685,42755,42370,42685,5666629,0,1,38834.99543161,yahoo_finance_raw
2021-08-03,42630,43060,42600,43060,4634044,0,1,39176.17203432,yahoo_finance_raw
2021-08-04,43170,43710,43095,43665,6976309,0,1,39726.60362003,yahoo_finance_raw
2021-08-05,43655,43835,43510,43585,5139328,0,1,39653.81927812,yahoo_finance_raw
2021-08-06,43580,43680,43280,43380,3737342,0,1,39467.30940197,yahoo_finance_raw
2021-08-09,43190,43350,43035,43180,3972301,0,1,39285.34854719,yahoo_finance_raw
2021-08-10,43325,43325,42755,42900,3407441,0,1,39030.60335049,yahoo_finance_raw
2021-08-11,42785,42920,42490,42515,4612520,0,1,38680.32870504,yahoo_finance_raw
2021-08-12,42505,42595,42200,42345,4505379,0,1,38525.66197848,yahoo_finance_raw
2021-08-13,42245,42275,41455,41630,7095485,0,1,37875.15192264,yahoo_finance_raw
2021-08-17,41670,41775,41090,41160,5913734,0,1,37447.5439139,yahoo_finance_raw
2021-08-18,41175,41570,40955,41365,4808571,0,1,37634.05379005,yahoo_finance_raw
2021-08-19,41045,41300,40540,40540,6759342,0,1,36883.46526408,yahoo_finance_raw
2021-08-20,40700,40870,39980,40145,8408192,0,1,36524.09257589,yahoo_finance_raw
2021-08-23,40420,40825,40260,40505,5409615,0,1,36851.62211449,yahoo_finance_raw
2021-08-24,40840,41300,40840,41275,4241423,0,1,37552.1714054,yahoo_finance_raw
2021-08-25,41385,41610,41125,41405,3821022,0,1,37670.44596101,yahoo_finance_raw
2021-08-26,41470,41595,41025,41095,3769213,0,1,37388.4066361,yahoo_finance_raw
2021-08-27,40945,41235,40765,41070,5072400,0,1,37365.66152925,yahoo_finance_raw
2021-08-30,41480,41560,41070,41170,4219723,0,1,37456.64195664,yahoo_finance_raw
2021-08-31,41205,41985,41005,41985,4764658,0,1,38198.13243987,yahoo_finance_raw
2021-09-01,41935,42165,41750,42045,4582369,0,1,38252.72069631,yahoo_finance_raw
2021-09-02,41960,42040,41525,41660,5990056,0,1,37902.44605085,yahoo_finance_raw
2021-09-03,41790,42020,41670,41930,4498314,0,1,38148.09320481,yahoo_finance_raw
2021-09-06,41975,42125,41835,42075,4452547,0,1,38280.01482452,yahoo_finance_raw
2021-09-07,42040,42055,41675,41825,3591745,0,1,38052.56375605,yahoo_finance_raw
2021-09-08,41675,41805,41390,41460,4229352,0,1,37720.48519607,yahoo_finance_raw
2021-09-09,41330,41370,40695,40725,4219444,0,1,37051.77905475,yahoo_finance_raw
2021-09-10,40800,41015,40670,40915,4861901,0,1,37224.64186679,yahoo_finance_raw
2021-09-13,40765,41140,40705,41005,4517520,0,1,37306.52425145,yahoo_finance_raw
2021-09-14,41160,41510,41160,41265,5231165,0,1,37543.07336266,yahoo_finance_raw
2021-09-15,41275,41480,41095,41325,4602430,0,1,37597.6616191,yahoo_finance_raw
2021-09-16,41490,41490,40880,40965,5613806,0,1,37270.13208049,yahoo_finance_raw
2021-09-17,40820,41140,40675,41070,4331783,0,1,37365.66152925,yahoo_finance_raw
2021-09-23,40820,41110,40745,41005,5441902,0,1,37306.52425145,yahoo_finance_raw
2021-09-24,41200,41270,40910,40965,6265872,0,1,37270.13208049,yahoo_finance_raw
2021-09-27,40970,41295,40880,41100,4760621,0,1,37392.95565747,yahoo_finance_raw
2021-09-28,41070,41070,40560,40565,5408563,0,1,36906.21037093,yahoo_finance_raw
2021-09-29,40075,40240,39665,40030,10565670,0,1,36419.46508439,yahoo_finance_raw
2021-09-30,39955,40295,39805,40195,6593205,0,1,36569.58278958,yahoo_finance_raw
2021-10-01,39970,40065,39415,39445,4788681,0,1,35887.22958416,yahoo_finance_raw
2021-10-05,39085,39245,38540,38860,8937945,0,1,35354.99408392,yahoo_finance_raw
2021-10-06,39060,39260,38260,38260,7893498,0,1,34809.11151958,yahoo_finance_raw
2021-10-07,38600,38995,38590,38900,5015041,0,1,35391.38625488,yahoo_finance_raw
2021-10-08,39070,39090,38760,38815,4381313,0,1,35314.0528916,yahoo_finance_raw
