date,open,high,low,close,volume,dividend,split_factor,adjusted_close,source
2021-07-19,23.51000023,23.81500053,23.14999962,23.47999954,114994800,0,1,16.65770166,yahoo_bootstrap
2021-07-20,23.48999977,24.04500008,23.29000092,23.79500008,83342000,0,1,16.88117632,yahoo_bootstrap
2021-07-21,24.26499939,24.82500076,24.20999908,24.625,82042600,0,1,17.47001326,yahoo_bootstrap
2021-07-22,24.60000038,24.60000038,24.13999939,24.35000038,47270000,0,1,17.27491694,yahoo_bootstrap
2021-07-23,24.43000031,24.44000053,24.01499939,24.26000023,46951800,0,1,17.21106704,yahoo_bootstrap
2021-07-26,24.31999969,24.95999908,24.27499962,24.86000061,47266200,0,1,17.6367326,yahoo_bootstrap
2021-07-27,24.66500092,24.70499992,24.34000015,24.62999916,46888400,0,1,17.47355988,yahoo_bootstrap
2021-07-28,24.69499969,25.05999947,24.46999931,24.85499954,39169200,0,1,17.63318463,yahoo_bootstrap
2021-07-29,25.17499924,25.28499985,24.94499969,25.09499931,43794000,0,1,17.80345059,yahoo_bootstrap
2021-07-30,25.04500008,25.14999962,24.54500008,24.69499969,49600600,0,1,17.51967399,yahoo_bootstrap
2021-08-02,24.70999908,25.30999947,24.46999931,24.51000023,57810800,0,1,17.38842758,yahoo_bootstrap
2021-08-03,24.43000031,24.97999954,24.20000076,24.93000031,64302000,0,1,17.68639334,yahoo_bootstrap
2021-08-04,24.47999954,24.78499985,24.21999931,24.25499916,64523800,0,1,17.20751907,yahoo_bootstrap
2021-08-05,24.40500069,24.82999992,24.29999924,24.53000069,45800000,0,1,17.40261675,yahoo_bootstrap
2021-08-06,24.73999977,24.95000076,24.62000084,24.75499916,36214800,0,1,17.56224015,yahoo_bootstrap
2021-08-09,24.42499924,24.60000038,24.23999977,24.40500069,42193400,0,1,17.31393648,yahoo_bootstrap
2021-08-10,24.53499985,24.89999962,24.50499916,24.83499908,53283000,0,1,17.61899546,yahoo_bootstrap
2021-08-11,24.77000046,25.07500076,24.61499977,25.03000069,47686200,0,1,17.75733783,yahoo_bootstrap
2021-08-12,25.01000023,25.14500046,24.70000076,25.00499916,36517200,0,1,17.73960069,yahoo_bootstrap
2021-08-13,25.02000046,25.02000046,24.64999962,24.70999908,33050800,0,1,17.53031519,yahoo_bootstrap
2021-08-16,24.375,24.38500023,24.04000092,24.25499916,48258400,0,1,17.20751907,yahoo_bootstrap
2021-08-17,24.02000046,24.39500046,23.79000092,24.00499916,51108200,0,1,17.03015853,yahoo_bootstrap
2021-08-18,24,24.19000053,23.47500038,23.50499916,56305800,0,1,16.67543744,yahoo_bootstrap
2021-08-19,23.10000038,23.25,22.56999969,22.89500046,99256200,0,1,16.24267865,yahoo_bootstrap
2021-08-20,22.68499947,23.09000015,22.58499908,22.94499969,61587600,0,1,16.27815021,yahoo_bootstrap
2021-08-23,23.5,23.87000084,23.45000076,23.80500031,58704400,0,1,16.88827091,yahoo_bootstrap
2021-08-24,24.00499916,24.32500076,23.96500015,24.20000076,45382200,0,1,17.16850088,yahoo_bootstrap
2021-08-25,24.14999962,24.52000046,23.98999977,24.38500023,39817600,0,1,17.29974731,yahoo_bootstrap
2021-08-26,24.24500084,24.37999916,23.97500038,24.01499939,41465400,0,1,17.03725311,yahoo_bootstrap
2021-08-27,24.31500053,24.81999969,24.26000023,24.65500069,46202600,0,1,17.49129702,yahoo_bootstrap
2021-08-30,24.75,24.84499931,24.35499954,24.36499977,31817800,0,1,17.28555814,yahoo_bootstrap
2021-08-31,24.24500084,24.46500015,24.13999939,24.20000076,53873200,0,1,17.16850088,yahoo_bootstrap
2021-09-01,24.17499924,24.31500053,23.75499916,23.84499931,63459800,0,1,16.91664789,yahoo_bootstrap
2021-09-02,24.06500053,24.64500046,24.06500053,24.45000076,61635400,0,1,17.34586142,yahoo_bootstrap
2021-09-03,24.39999962,24.57999992,24.19499969,24.30999947,39162800,0,1,17.24653861,yahoo_bootstrap
2021-09-07,24.19499969,24.5,24.07500076,24.16500092,42472800,0,1,17.14367052,yahoo_bootstrap
2021-09-08,24.29999924,24.45999908,23.84000015,23.85499954,43798400,0,1,16.92374247,yahoo_bootstrap
2021-09-09,23.69499969,24.28000069,23.56999969,23.90500069,50529600,0,1,16.9592154,yahoo_bootstrap
2021-09-10,24.27499962,24.32500076,23.81999969,23.89500046,37513000,0,1,16.95212081,yahoo_bootstrap
2021-09-13,24.20499992,24.74500084,24.20499992,24.57999992,68499600,0,1,17.43808831,yahoo_bootstrap
2021-09-14,24.79999924,24.84499931,24.12000084,24.22500038,58935800,0,1,17.18623667,yahoo_bootstrap
2021-09-15,24.56999969,25.14999962,24.53000069,25.12999916,76695000,0,1,17.82828096,yahoo_bootstrap
2021-09-16,25.10499954,25.11000061,24.70999908,24.84499931,60643800,0,1,17.62609005,yahoo_bootstrap
2021-09-17,24.71999931,25.11000061,24.59499931,24.65999985,64459000,0,1,17.49484363,yahoo_bootstrap
2021-09-20,23.77499962,23.90500069,23.23500061,23.62000084,85660000,0.591901,1,17.16912598,yahoo_bootstrap
2021-09-21,23.89999962,24.02499962,23.42499924,23.67499924,51323400,0,1,17.20910373,yahoo_bootstrap
2021-09-22,24.07500076,24.69000053,24.07500076,24.40500069,79252200,0,1,17.73973398,yahoo_bootstrap
2021-09-23,24.54000092,25.33499908,24.42499924,25.26000023,49734200,0,1,18.361224,yahoo_bootstrap
2021-09-24,25.125,25.57999992,25.07500076,25.45000076,55503000,0,1,18.49933335,yahoo_bootstrap
2021-09-27,26.01000023,26.45999908,25.97500038,26.35499954,81697400,0,1,19.15716728,yahoo_bootstrap
2021-09-28,26.60499954,26.91500092,26.38500023,26.44499969,132975200,0,1,19.22258743,yahoo_bootstrap
2021-09-29,26.42000008,26.61000061,26.09499931,26.44499969,69894400,0,1,19.22258743,yahoo_bootstrap
2021-09-30,26.37000084,26.51499939,26.04500008,26.04500008,89198800,0,1,18.93183199,yahoo_bootstrap
2021-10-01,26.23500061,26.94499969,26.23500061,26.92000008,83312000,0,1,19.56786013,yahoo_bootstrap
2021-10-04,27.20999908,27.65999985,27.08499908,27.36000061,114815800,0,1,19.88769181,yahoo_bootstrap
2021-10-05,27.75,28.02499962,27.23500061,27.52000046,98029600,0,1,20.00399399,yahoo_bootstrap
2021-10-06,27.06500053,27.37999916,26.75,27.22999954,100174800,0,1,19.79319543,yahoo_bootstrap
2021-10-07,27.29999924,27.59000015,27.16500092,27.44000053,77596200,0,1,19.9458429,yahoo_bootstrap
2021-10-08,27.72999954,28.35000038,27.66500092,28.28499985,86200400,0,1,20.56006387,yahoo_bootstrap
2021-10-11,28.70999908,28.79500008,28.15500069,28.18000031,86021400,0,1,20.48374082,yahoo_bootstrap
2021-10-12,28.125,28.47500038,28.01000023,28.20499992,71038200,0,1,20.50191277,yahoo_bootstrap
2021-10-13,28,28.32500076,27.68499947,28.18000031,57902600,0,1,20.48374082,yahoo_bootstrap
2021-10-14,28.5,28.64500046,28.23999977,28.52499962,46786600,0,1,20.73451713,yahoo_bootstrap
2021-10-15,28.84499931,28.95499992,28.64999962,28.66500092,45354800,0,1,20.83628258,yahoo_bootstrap
2021-10-18,28.94499969,29.10499954,28.52499962,28.68499947,65257600,0,1,20.85081931,yahoo_bootstrap
2021-10-19,28.80500031,29.11000061,28.64999962,29.01000023,44552600,0,1,21.08705889,yahoo_bootstrap
2021-10-20,28.79000092,29.25,28.67499924,29.24500084,50212600,0,1,21.25787832,yahoo_bootstrap
2021-10-21,29.02000046,29.125,28.46999931,28.70499992,64241800,0,1,20.86535743,yahoo_bootstrap
2021-10-22,28.80999947,29,28.54000092,28.97500038,43005000,0,1,21.06161787,yahoo_bootstrap
2021-10-25,29.32999992,29.55999947,29.17499924,29.39999962,50112200,0,1,21.37054527,yahoo_bootstrap
2021-10-26,29.5,29.70499992,29.38999939,29.56999969,45503200,0,1,21.49411651,yahoo_bootstrap
2021-10-27,29.25,29.40999985,28.65500069,28.71999931,68007600,0,1,20.87626032,yahoo_bootstrap
2021-10-28,28.56500053,28.95000076,28.55999947,28.92499924,46735000,0,1,21.02527258,yahoo_bootstrap
2021-10-29,29.06999969,29.13500023,28.61499977,28.73500061,43997800,0,1,20.88716461,yahoo_bootstrap
2021-11-01,29.02000046,29.30999947,28.94000053,29.22999954,49656800,0,1,21.24697403,yahoo_bootstrap
2021-11-02,29.05999947,29.28499985,28.86000061,28.95499992,34125400,0,1,21.04707975,yahoo_bootstrap
2021-11-03,28.60499954,29.01499939,28.48500061,28.71500015,46674800,0,1,20.87262649,yahoo_bootstrap
2021-11-04,29.13999939,29.21500015,28.49500084,28.75499916,76363200,0,1,20.90170134,yahoo_bootstrap
2021-11-05,29.14999962,29.26000023,28.88999939,29.12999916,45207000,0,1,21.17428483,yahoo_bootstrap
2021-11-08,29.375,29.70000076,29.23500061,29.39500046,40022400,0,1,21.36691144,yahoo_bootstrap
2021-11-09,29.43000031,29.52499962,29.01000023,29.51499939,39378000,0,1,21.45413738,yahoo_bootstrap
2021-11-10,29.38999939,29.48500061,28.56500053,28.73500061,72033000,0,1,20.88716461,yahoo_bootstrap
2021-11-11,28.75499916,29.04000092,28.75499916,28.84499931,48996600,0,1,20.96712148,yahoo_bootstrap
2021-11-12,28.72500038,28.88999939,28.60000038,28.77499962,34190000,0,1,20.91623946,yahoo_bootstrap
2021-11-15,28.75,29.18499947,28.50499916,29.01499939,42751400,0,1,21.09069272,yahoo_bootstrap
2021-11-16,29.10000038,29.29500008,28.92000008,29.05999947,40958800,0,1,21.1234028,yahoo_bootstrap
