date,nav,currency,source
2022-08-30,15.2778,USD,anuefund_public
2022-08-31,15.2514,USD,anuefund_public
2022-09-01,15.0516,USD,anuefund_public
2022-09-02,14.9487,USD,anuefund_public
2022-09-06,14.7495,USD,anuefund_public
2022-09-07,14.8365,USD,anuefund_public
2022-09-08,14.9837,USD,anuefund_public
2022-09-12,15.3637,USD,anuefund_public
2022-09-13,15.0688,USD,anuefund_public
2022-09-14,15.0137,USD,anuefund_public
2022-09-15,14.8276,USD,anuefund_public
2022-09-16,14.6711,USD,anuefund_public
2022-09-19,14.607,USD,anuefund_public
2022-09-20,14.6091,USD,anuefund_public
2022-09-21,14.4354,USD,anuefund_public
2022-09-22,14.2191,USD,anuefund_public
2022-09-23,13.9326,USD,anuefund_public
2022-09-26,13.759,USD,anuefund_public
2022-09-27,13.8417,USD,anuefund_public
2022-09-28,13.7448,USD,anuefund_public
2022-09-29,13.5801,USD,anuefund_public
2022-09-30,13.5552,USD,anuefund_public
2022-10-03,13.5856,USD,anuefund_public
2022-10-04,13.9687,USD,anuefund_public
2022-10-05,14.0475,USD,anuefund_public
2022-10-06,14.0969,USD,anuefund_public
2022-10-07,13.6645,USD,anuefund_public
2022-10-11,13.1127,USD,anuefund_public
2022-10-12,13.0655,USD,anuefund_public
2022-10-13,13.0072,USD,anuefund_public
2022-10-14,12.8091,USD,anuefund_public
2022-10-17,12.9342,USD,anuefund_public
2022-10-18,12.9807,USD,anuefund_public
2022-10-19,12.905,USD,anuefund_public
2022-10-20,12.7691,USD,anuefund_public
2022-10-21,12.7982,USD,anuefund_public
2022-10-24,12.7905,USD,anuefund_public
2022-10-25,12.9316,USD,anuefund_public
2022-10-26,12.8259,USD,anuefund_public
2022-10-27,12.9722,USD,anuefund_public
2022-10-28,13.183,USD,anuefund_public
2022-10-31,13.0756,USD,anuefund_public
2022-11-01,13.0541,USD,anuefund_public
2022-11-02,12.9066,USD,anuefund_public
2022-11-03,12.8408,USD,anuefund_public
2022-11-04,13.0377,USD,anuefund_public
2022-11-07,13.141,USD,anuefund_public
2022-11-08,13.1873,USD,anuefund_public
2022-11-09,13.024,USD,anuefund_public
2022-11-10,13.6061,USD,anuefund_public
2022-11-11,13.9518,USD,anuefund_public
2022-11-14,13.9312,USD,anuefund_public
2022-11-15,14.1869,USD,anuefund_public
2022-11-16,14.048,USD,anuefund_public
2022-11-17,14.03,USD,anuefund_public
2022-11-18,13.9715,USD,anuefund_public
2022-11-21,13.8648,USD,anuefund_public
2022-11-22,14.0147,USD,anuefund_public
2022-11-23,14.133,USD,anuefund_public
2022-11-25,14.1934,USD,anuefund_public
2022-11-28,14.0061,USD,anuefund_public
2022-11-29,13.9493,USD,anuefund_public
2022-11-30,14.4342,USD,anuefund_public
2022-12-01,14.5543,USD,anuefund_public
2022-12-02,14.5516,USD,anuefund_public
2022-12-05,14.3596,USD,anuefund_public
2022-12-06,14.0633,USD,anuefund_public
2022-12-07,13.9443,USD,anuefund_public
2022-12-08,14.0893,USD,anuefund_public
2022-12-09,14.0704,USD,anuefund_public
2022-12-12,14.1121,USD,anuefund_public
2022-12-13,14.1723,USD,anuefund_public
2022-12-14,14.2387,USD,anuefund_public
2022-12-15,13.9757,USD,anuefund_public
2022-12-16,13.7495,USD,anuefund_public
2022-12-19,13.557,USD,anuefund_public
2022-12-20,13.3763,USD,anuefund_public
2022-12-21,13.5002,USD,anuefund_public
2022-12-22,13.2958,USD,anuefund_public
2022-12-23,13.2303,USD,anuefund_public
2022-12-27,13.0961,USD,anuefund_public
2022-12-28,12.913,USD,anuefund_public
2022-12-29,13.1294,USD,anuefund_public
2022-12-30,13.1031,USD,anuefund_public
2023-01-03,13.105,USD,anuefund_public
2023-01-04,13.1896,USD,anuefund_public
2023-01-05,13.022,USD,anuefund_public
2023-01-06,13.3239,USD,anuefund_public
2023-01-09,13.5938,USD,anuefund_public
2023-01-10,13.6819,USD,anuefund_public
2023-01-11,13.816,USD,anuefund_public
2023-01-12,13.9202,USD,anuefund_public
2023-01-13,13.9765,USD,anuefund_public
2023-01-17,14.0676,USD,anuefund_public
2023-01-18,14.0072,USD,anuefund_public
2023-01-19,13.8181,USD,anuefund_public
2023-01-30,14.5127,USD,anuefund_public
2023-01-31,14.6553,USD,anuefund_public
2023-02-01,15.0596,USD,anuefund_public
2023-02-02,15.5037,USD,anuefund_public
2023-02-03,15.3069,USD,anuefund_public
2023-02-06,15.0799,USD,anuefund_public
2023-02-07,15.2792,USD,anuefund_public
2023-02-08,15.2113,USD,anuefund_public
2023-02-09,15.1446,USD,anuefund_public
2023-02-10,14.9778,USD,anuefund_public
2023-02-13,15.0741,USD,anuefund_public
2023-02-14,15.2203,USD,anuefund_public
2023-02-15,15.1642,USD,anuefund_public
2023-02-16,15.0208,USD,anuefund_public
2023-02-17,14.8793,USD,anuefund_public
2023-02-21,14.7363,USD,anuefund_public
2023-02-22,14.6538,USD,anuefund_public
2023-02-23,14.9763,USD,anuefund_public
2023-02-24,14.7535,USD,anuefund_public
2023-03-01,14.8271,USD,anuefund_public
2023-03-02,14.8251,USD,anuefund_public
2023-03-03,14.9174,USD,anuefund_public
2023-03-06,14.8971,USD,anuefund_public
2023-03-07,14.77,USD,anuefund_public
2023-03-08,14.8617,USD,anuefund_public
2023-03-09,14.6988,USD,anuefund_public
2023-03-10,14.4488,USD,anuefund_public
2023-03-13,14.4936,USD,anuefund_public
2023-03-14,14.6425,USD,anuefund_public
2023-03-15,14.6331,USD,anuefund_public
2023-03-16,14.9497,USD,anuefund_public
2023-03-17,15.0177,USD,anuefund_public
2023-03-20,15.0636,USD,anuefund_public
2023-03-21,15.1594,USD,anuefund_public
2023-03-22,15.1776,USD,anuefund_public
2023-03-23,15.4513,USD,anuefund_public
2023-03-24,15.3425,USD,anuefund_public
2023-03-27,15.2859,USD,anuefund_public
2023-03-28,15.1364,USD,anuefund_public
2023-03-29,15.2922,USD,anuefund_public
2023-03-30,15.531,USD,anuefund_public
2023-03-31,15.6677,USD,anuefund_public
2023-04-06,15.1609,USD,anuefund_public
2023-04-10,15.3362,USD,anuefund_public
2023-04-11,15.3634,USD,anuefund_public
2023-04-12,15.2445,USD,anuefund_public
2023-04-13,15.2328,USD,anuefund_public
2023-04-14,15.2812,USD,anuefund_public
2023-04-17,15.3066,USD,anuefund_public
2023-04-18,15.2516,USD,anuefund_public
2023-04-19,15.1481,USD,anuefund_public
2023-04-20,14.9438,USD,anuefund_public
2023-04-21,14.7971,USD,anuefund_public
2023-04-24,14.7858,USD,anuefund_public
2023-04-25,14.3011,USD,anuefund_public
2023-04-26,14.3433,USD,anuefund_public
2023-04-27,14.4745,USD,anuefund_public
2023-04-28,14.6119,USD,anuefund_public
2023-05-02,14.6556,USD,anuefund_public
2023-05-03,14.545,USD,anuefund_public
2023-05-04,14.5525,USD,anuefund_public
2023-05-05,14.7847,USD,anuefund_public
2023-05-08,14.841,USD,anuefund_public
2023-05-09,14.6875,USD,anuefund_public
2023-05-10,14.7579,USD,anuefund_public
2023-05-11,14.6159,USD,anuefund_public
2023-05-12,14.6232,USD,anuefund_public
2023-05-15,14.6949,USD,anuefund_public
2023-05-16,14.7358,USD,anuefund_public
2023-05-17,14.9919,USD,anuefund_public
2023-05-18,15.2645,USD,anuefund_public
2023-05-19,15.403,USD,anuefund_public
2023-05-22,15.438,USD,anuefund_public
2023-05-23,15.3712,USD,anuefund_public
2023-05-24,15.2694,USD,anuefund_public
2023-05-25,15.9314,USD,anuefund_public
2023-05-26,16.456,USD,anuefund_public
2023-05-30,16.7361,USD,anuefund_public
2023-05-31,16.2996,USD,anuefund_public
2023-06-01,16.5036,USD,anuefund_public
2023-06-02,16.5013,USD,anuefund_public
2023-06-05,16.4555,USD,anuefund_public
2023-06-06,16.5165,USD,anuefund_public
2023-06-07,16.4199,USD,anuefund_public
2023-06-08,16.372,USD,anuefund_public
2023-06-09,16.5962,USD,anuefund_public
2023-06-12,16.9216,USD,anuefund_public
2023-06-13,17.3065,USD,anuefund_public
2023-06-14,17.4195,USD,anuefund_public
2023-06-15,17.5588,USD,anuefund_public
2023-06-16,17.4857,USD,anuefund_public
2023-06-20,17.4945,USD,anuefund_public
2023-06-21,17.1505,USD,anuefund_public
2023-06-26,16.7949,USD,anuefund_public
2023-06-27,16.9084,USD,anuefund_public
2023-06-28,16.8721,USD,anuefund_public
2023-06-29,16.9501,USD,anuefund_public
2023-06-30,17.2504,USD,anuefund_public
2023-07-03,17.4999,USD,anuefund_public
2023-07-05,17.3336,USD,anuefund_public
2023-07-06,17.1889,USD,anuefund_public
2023-07-07,17.0693,USD,anuefund_public
2023-07-10,17.1059,USD,anuefund_public
2023-07-11,17.2216,USD,anuefund_public
2023-07-12,17.6222,USD,anuefund_public
2023-07-13,18.0546,USD,anuefund_public
2023-07-14,18.2141,USD,anuefund_public
2023-07-17,18.2084,USD,anuefund_public
2023-07-18,18.3921,USD,anuefund_public
2023-07-19,18.3147,USD,anuefund_public
2023-07-20,17.9815,USD,anuefund_public
2023-07-21,18.1542,USD,anuefund_public
2023-07-24,18.2711,USD,anuefund_public
2023-07-25,18.3557,USD,anuefund_public
2023-07-26,18.174,USD,anuefund_public
2023-07-27,18.1909,USD,anuefund_public
2023-07-28,18.5279,USD,anuefund_public
2023-07-31,18.1015,USD,anuefund_public
2023-08-01,17.9981,USD,anuefund_public
2023-08-02,17.243,USD,anuefund_public
2023-08-04,17.3562,USD,anuefund_public
2023-08-07,17.7182,USD,anuefund_public
2023-08-08,17.5665,USD,anuefund_public
2023-08-09,17.1025,USD,anuefund_public
2023-08-10,16.7577,USD,anuefund_public
2023-08-11,16.5837,USD,anuefund_public
2023-08-14,16.8006,USD,anuefund_public
2023-08-15,16.8713,USD,anuefund_public
2023-08-16,16.8576,USD,anuefund_public
2023-08-17,16.9047,USD,anuefund_public
2023-08-18,16.8042,USD,anuefund_public
2023-08-21,17.2296,USD,anuefund_public
2023-08-22,17.3714,USD,anuefund_public
2023-08-23,17.6807,USD,anuefund_public
2023-08-24,17.6009,USD,anuefund_public
2023-08-25,17.2436,USD,anuefund_public
2023-08-28,17.3427,USD,anuefund_public
2023-08-29,17.7674,USD,anuefund_public
2023-08-30,17.9089,USD,anuefund_public
2023-08-31,17.9584,USD,anuefund_public
2023-09-01,17.6808,USD,anuefund_public
2023-09-05,17.8374,USD,anuefund_public
2023-09-06,17.7916,USD,anuefund_public
2023-09-07,17.5303,USD,anuefund_public
2023-09-08,17.4042,USD,anuefund_public
2023-09-11,17.2138,USD,anuefund_public
2023-09-12,17.1085,USD,anuefund_public
2023-09-13,17.2787,USD,anuefund_public
2023-09-14,17.5544,USD,anuefund_public
2023-09-15,17.2397,USD,anuefund_public
2023-09-18,17.0164,USD,anuefund_public
2023-09-19,16.8501,USD,anuefund_public
2023-09-20,16.6001,USD,anuefund_public
