date,nav,currency,source
2000-04-03,10,USD,anuefund_public
2000-04-04,9.84,USD,anuefund_public
2000-04-05,10.37,USD,anuefund_public
2000-04-06,10.89,USD,anuefund_public
2000-04-07,10.87,USD,anuefund_public
2000-04-10,10.43,USD,anuefund_public
2000-04-11,9.74,USD,anuefund_public
2000-04-12,9.37,USD,anuefund_public
2000-04-13,9.36,USD,anuefund_public
2000-04-14,8.46,USD,anuefund_public
2000-04-17,8.29,USD,anuefund_public
2000-04-18,8.82,USD,anuefund_public
2000-04-19,8.96,USD,anuefund_public
2000-04-20,8.72,USD,anuefund_public
2000-04-21,8.72,USD,anuefund_public
2000-04-24,8.42,USD,anuefund_public
2000-04-25,8.68,USD,anuefund_public
2000-04-26,8.74,USD,anuefund_public
2000-04-27,8.73,USD,anuefund_public
2000-04-28,9.23,USD,anuefund_public
2000-05-01,10.23,USD,anuefund_public
2000-05-02,9.87,USD,anuefund_public
2000-05-03,9.79,USD,anuefund_public
2000-05-04,10.04,USD,anuefund_public
2000-05-05,10.27,USD,anuefund_public
2000-05-08,10.1,USD,anuefund_public
2000-05-09,9.84,USD,anuefund_public
2000-05-10,9.37,USD,anuefund_public
2000-05-11,9.52,USD,anuefund_public
2000-05-12,9.59,USD,anuefund_public
2000-05-15,9.56,USD,anuefund_public
2000-05-16,9.94,USD,anuefund_public
2000-05-17,9.83,USD,anuefund_public
2000-05-18,9.51,USD,anuefund_public
2000-05-19,9.35,USD,anuefund_public
2000-05-22,8.93,USD,anuefund_public
2000-05-23,8.5,USD,anuefund_public
2000-05-24,8.49,USD,anuefund_public
2000-05-25,8.43,USD,anuefund_public
2000-05-26,8.46,USD,anuefund_public
2000-05-29,8.46,USD,anuefund_public
2000-05-30,8.84,USD,anuefund_public
2000-05-31,8.95,USD,anuefund_public
2000-06-01,9.37,USD,anuefund_public
2000-06-02,9.94,USD,anuefund_public
2000-06-05,10.45,USD,anuefund_public
2000-06-06,10.86,USD,anuefund_public
2000-06-07,10.87,USD,anuefund_public
2000-06-08,10.75,USD,anuefund_public
2000-06-09,11.25,USD,anuefund_public
2000-06-12,10.97,USD,anuefund_public
2000-06-13,11.01,USD,anuefund_public
2000-06-14,10.83,USD,anuefund_public
2000-06-15,10.9,USD,anuefund_public
2000-06-16,11.22,USD,anuefund_public
2000-06-19,11.74,USD,anuefund_public
2000-06-20,12.03,USD,anuefund_public
2000-06-21,12.28,USD,anuefund_public
2000-06-22,11.86,USD,anuefund_public
2000-06-23,11.76,USD,anuefund_public
2000-06-26,11.96,USD,anuefund_public
2000-06-27,11.64,USD,anuefund_public
2000-06-28,12.06,USD,anuefund_public
2000-06-29,12.03,USD,anuefund_public
2000-06-30,12.24,USD,anuefund_public
2000-07-03,12.21,USD,anuefund_public
2000-07-04,12.22,USD,anuefund_public
2000-07-05,12.38,USD,anuefund_public
2000-07-06,12.53,USD,anuefund_public
2000-07-07,12.68,USD,anuefund_public
2000-07-10,12.74,USD,anuefund_public
2000-07-11,12.93,USD,anuefund_public
2000-07-12,12.99,USD,anuefund_public
2000-07-13,12.4,USD,anuefund_public
2000-07-14,12.36,USD,anuefund_public
2000-07-17,12.69,USD,anuefund_public
2000-07-18,12.58,USD,anuefund_public
2000-07-19,12.27,USD,anuefund_public
2000-07-20,12.49,USD,anuefund_public
2000-07-21,12.51,USD,anuefund_public
2000-07-24,12.38,USD,anuefund_public
2000-07-25,12.05,USD,anuefund_public
2000-07-26,12.16,USD,anuefund_public
2000-07-27,11.89,USD,anuefund_public
2000-07-28,11.38,USD,anuefund_public
2000-07-31,11.34,USD,anuefund_public
2000-08-01,11.71,USD,anuefund_public
2000-08-02,11.79,USD,anuefund_public
2000-08-03,11.89,USD,anuefund_public
2000-08-04,12.09,USD,anuefund_public
2000-08-07,12.36,USD,anuefund_public
2000-08-08,12.24,USD,anuefund_public
2000-08-09,12.19,USD,anuefund_public
2000-08-10,11.8,USD,anuefund_public
2000-08-11,12.08,USD,anuefund_public
2000-08-14,12.05,USD,anuefund_public
2000-08-15,11.9,USD,anuefund_public
2000-08-16,11.76,USD,anuefund_public
2000-08-17,11.97,USD,anuefund_public
2000-08-18,11.9,USD,anuefund_public
2000-08-21,12.04,USD,anuefund_public
2000-08-22,12.22,USD,anuefund_public
2000-08-23,12.22,USD,anuefund_public
2000-08-24,12.84,USD,anuefund_public
2000-08-25,13.12,USD,anuefund_public
2000-08-28,13.02,USD,anuefund_public
2000-08-29,13.1,USD,anuefund_public
2000-08-30,13.25,USD,anuefund_public
2000-08-31,13.7,USD,anuefund_public
2000-09-01,13.83,USD,anuefund_public
2000-09-04,13.82,USD,anuefund_public
2000-09-05,13.29,USD,anuefund_public
2000-09-06,12.73,USD,anuefund_public
2000-09-07,13.14,USD,anuefund_public
2000-09-08,13.17,USD,anuefund_public
2000-09-11,12.83,USD,anuefund_public
2000-09-12,12.92,USD,anuefund_public
2000-09-13,13.17,USD,anuefund_public
2000-09-14,13.33,USD,anuefund_public
2000-09-15,13.27,USD,anuefund_public
2000-09-18,12.83,USD,anuefund_public
2000-09-19,13.09,USD,anuefund_public
2000-09-20,13.15,USD,anuefund_public
2000-09-21,13.07,USD,anuefund_public
2000-09-22,13.53,USD,anuefund_public
2000-09-25,13.74,USD,anuefund_public
2000-09-26,13.45,USD,anuefund_public
2000-09-27,13.43,USD,anuefund_public
2000-09-28,13.82,USD,anuefund_public
2000-09-29,13.79,USD,anuefund_public
2000-10-02,13.07,USD,anuefund_public
2000-10-03,12.76,USD,anuefund_public
2000-10-04,12.55,USD,anuefund_public
2000-10-05,12.57,USD,anuefund_public
2000-10-06,12.15,USD,anuefund_public
2000-10-09,11.89,USD,anuefund_public
2000-10-10,11.77,USD,anuefund_public
2000-10-11,11.63,USD,anuefund_public
2000-10-12,11.15,USD,anuefund_public
2000-10-13,11.62,USD,anuefund_public
2000-10-16,11.95,USD,anuefund_public
2000-10-17,12.1,USD,anuefund_public
2000-10-18,12.19,USD,anuefund_public
2000-10-19,12.33,USD,anuefund_public
2000-10-20,12.42,USD,anuefund_public
2000-10-23,12.73,USD,anuefund_public
2000-10-24,12.61,USD,anuefund_public
2000-10-25,12.34,USD,anuefund_public
2000-10-26,12.49,USD,anuefund_public
2000-10-27,12.16,USD,anuefund_public
2000-10-30,11.98,USD,anuefund_public
2000-10-31,12.41,USD,anuefund_public
2000-11-01,12.65,USD,anuefund_public
2000-11-02,13.27,USD,anuefund_public
2000-11-03,13.28,USD,anuefund_public
2000-11-06,13.08,USD,anuefund_public
2000-11-07,13.15,USD,anuefund_public
2000-11-08,12.94,USD,anuefund_public
2000-11-09,12.63,USD,anuefund_public
2000-11-10,12.29,USD,anuefund_public
2000-11-13,11.34,USD,anuefund_public
2000-11-14,11.45,USD,anuefund_public
2000-11-15,11.8,USD,anuefund_public
2000-11-16,11.47,USD,anuefund_public
2000-11-17,11.25,USD,anuefund_public
2000-11-20,10.56,USD,anuefund_public
2000-11-21,10.64,USD,anuefund_public
2000-11-22,10.44,USD,anuefund_public
2000-11-23,10.44,USD,anuefund_public
2000-11-24,11.04,USD,anuefund_public
2000-11-27,11.36,USD,anuefund_public
2000-11-28,10.83,USD,anuefund_public
2000-11-29,10.68,USD,anuefund_public
2000-11-30,10.35,USD,anuefund_public
2000-12-01,10.74,USD,anuefund_public
2000-12-04,10.43,USD,anuefund_public
2000-12-05,11.06,USD,anuefund_public
2000-12-06,10.94,USD,anuefund_public
2000-12-07,10.91,USD,anuefund_public
2000-12-08,11.57,USD,anuefund_public
2000-12-11,11.9,USD,anuefund_public
2000-12-12,11.59,USD,anuefund_public
2000-12-13,11.29,USD,anuefund_public
2000-12-14,11.06,USD,anuefund_public
2000-12-15,10.96,USD,anuefund_public
2000-12-18,11.21,USD,anuefund_public
2000-12-19,11.06,USD,anuefund_public
2000-12-20,10.41,USD,anuefund_public
2000-12-21,10.41,USD,anuefund_public
2000-12-22,10.82,USD,anuefund_public
2000-12-25,10.82,USD,anuefund_public
2000-12-26,10.96,USD,anuefund_public
2000-12-27,11.09,USD,anuefund_public
2000-12-28,11.23,USD,anuefund_public
2000-12-29,11.12,USD,anuefund_public
2001-01-01,11.12,USD,anuefund_public
2001-01-02,10.49,USD,anuefund_public
2001-01-03,10.78,USD,anuefund_public
2001-01-04,10.22,USD,anuefund_public
2001-01-05,9.51,USD,anuefund_public
2001-01-08,9.01,USD,anuefund_public
2001-01-09,9.19,USD,anuefund_public
2001-01-10,9.52,USD,anuefund_public
2001-01-11,9.7,USD,anuefund_public
2001-01-12,9.88,USD,anuefund_public
2001-01-15,9.88,USD,anuefund_public
2001-01-16,9.98,USD,anuefund_public
2001-01-17,9.79,USD,anuefund_public
2001-01-18,9.87,USD,anuefund_public
2001-01-19,9.75,USD,anuefund_public
2001-01-22,10.02,USD,anuefund_public
2001-01-23,10.54,USD,anuefund_public
2001-01-24,10.69,USD,anuefund_public
2001-01-25,10.53,USD,anuefund_public
2001-01-26,10.52,USD,anuefund_public
2001-01-29,10.73,USD,anuefund_public
2001-01-30,10.56,USD,anuefund_public
2001-01-31,10.36,USD,anuefund_public
2001-02-01,10.19,USD,anuefund_public
2001-02-02,9.95,USD,anuefund_public
2001-02-05,9.88,USD,anuefund_public
2001-02-06,10.14,USD,anuefund_public
2001-02-07,10.06,USD,anuefund_public
2001-02-08,9.95,USD,anuefund_public
2001-02-09,9.89,USD,anuefund_public
2001-02-12,10.17,USD,anuefund_public
2001-02-13,9.93,USD,anuefund_public
2001-02-14,9.83,USD,anuefund_public
2001-02-15,9.9,USD,anuefund_public
2001-02-16,9.74,USD,anuefund_public
2001-02-19,9.75,USD,anuefund_public
2001-02-20,9.55,USD,anuefund_public
2001-02-21,9.39,USD,anuefund_public
2001-02-22,9.14,USD,anuefund_public
2001-02-23,9.38,USD,anuefund_public
2001-02-26,9.83,USD,anuefund_public
2001-02-27,9.53,USD,anuefund_public
2001-02-28,9.52,USD,anuefund_public
2001-03-01,9.34,USD,anuefund_public
2001-03-02,9.39,USD,anuefund_public
2001-03-05,9.32,USD,anuefund_public
2001-03-06,9.35,USD,anuefund_public
2001-03-07,9.18,USD,anuefund_public
2001-03-08,8.95,USD,anuefund_public
2001-03-09,8.75,USD,anuefund_public
2001-03-12,8.03,USD,anuefund_public
2001-03-13,8.26,USD,anuefund_public
2001-03-14,8.2,USD,anuefund_public
2001-03-15,8.21,USD,anuefund_public
2001-03-16,7.76,USD,anuefund_public
2001-03-19,8.05,USD,anuefund_public
2001-03-20,7.63,USD,anuefund_public
2001-03-21,7.09,USD,anuefund_public
2001-03-22,6.95,USD,anuefund_public
2001-03-23,7.29,USD,anuefund_public
2001-03-26,7.56,USD,anuefund_public
2001-03-27,7.7,USD,anuefund_public
2001-03-28,7.61,USD,anuefund_public
2001-03-29,7.61,USD,anuefund_public
2001-03-30,7.75,USD,anuefund_public
2001-04-02,7.36,USD,anuefund_public
2001-04-03,7.05,USD,anuefund_public
2001-04-04,7,USD,anuefund_public
2001-04-05,7.48,USD,anuefund_public
2001-04-06,7.41,USD,anuefund_public
2001-04-09,7.64,USD,anuefund_public
2001-04-10,7.84,USD,anuefund_public
2001-04-11,7.76,USD,anuefund_public
2001-04-12,8.17,USD,anuefund_public
2001-04-13,8.03,USD,anuefund_public
2001-04-16,8.03,USD,anuefund_public
2001-04-17,8.24,USD,anuefund_public
2001-04-18,8.7,USD,anuefund_public
2001-04-19,8.67,USD,anuefund_public
2001-04-20,8.32,USD,anuefund_public
2001-04-23,8.06,USD,anuefund_public
2001-04-24,7.88,USD,anuefund_public
2001-04-25,8.18,USD,anuefund_public
2001-04-26,8.23,USD,anuefund_public
2001-04-27,8.56,USD,anuefund_public
2001-04-30,8.87,USD,anuefund_public
2001-05-01,8.91,USD,anuefund_public
2001-05-02,8.91,USD,anuefund_public
2001-05-03,8.57,USD,anuefund_public
2001-05-04,8.86,USD,anuefund_public
2001-05-07,8.87,USD,anuefund_public
2001-05-08,8.95,USD,anuefund_public
2001-05-09,8.94,USD,anuefund_public
2001-05-10,8.83,USD,anuefund_public
2001-05-11,8.76,USD,anuefund_public
2001-05-14,8.56,USD,anuefund_public
2001-05-15,8.53,USD,anuefund_public
2001-05-16,8.84,USD,anuefund_public
2001-05-17,9.22,USD,anuefund_public
2001-05-18,9.2,USD,anuefund_public
2001-05-21,9.64,USD,anuefund_public
2001-05-22,9.64,USD,anuefund_public
2001-05-23,9.19,USD,anuefund_public
2001-05-24,9.45,USD,anuefund_public
2001-05-25,9.44,USD,anuefund_public
2001-05-28,9.44,USD,anuefund_public
2001-05-29,9.31,USD,anuefund_public
2001-05-30,9.05,USD,anuefund_public
2001-05-31,9.21,USD,anuefund_public
2001-06-01,9.67,USD,anuefund_public
2001-06-04,9.67,USD,anuefund_public
2001-06-05,10.01,USD,anuefund_public
2001-06-06,9.87,USD,anuefund_public
2001-06-07,9.87,USD,anuefund_public
2001-06-08,9.73,USD,anuefund_public
2001-06-11,9.48,USD,anuefund_public
2001-06-12,9.37,USD,anuefund_public
2001-06-13,9.47,USD,anuefund_public
2001-06-14,9.28,USD,anuefund_public
2001-06-15,9.42,USD,anuefund_public
2001-06-18,9.3,USD,anuefund_public
2001-06-19,9.18,USD,anuefund_public
2001-06-20,9.5,USD,anuefund_public
2001-06-21,9.58,USD,anuefund_public
2001-06-22,9.4,USD,anuefund_public
2001-06-25,9.08,USD,anuefund_public
2001-06-26,9.1,USD,anuefund_public
2001-06-27,9.11,USD,anuefund_public
2001-06-28,9.33,USD,anuefund_public
2001-06-29,9.56,USD,anuefund_public
2001-07-02,9.41,USD,anuefund_public
2001-07-03,9.4,USD,anuefund_public
2001-07-04,9.4,USD,anuefund_public
2001-07-05,9.12,USD,anuefund_public
2001-07-06,8.86,USD,anuefund_public
2001-07-09,8.98,USD,anuefund_public
2001-07-10,8.67,USD,anuefund_public
2001-07-11,8.55,USD,anuefund_public
2001-07-12,8.49,USD,anuefund_public
2001-07-13,8.65,USD,anuefund_public
2001-07-16,8.26,USD,anuefund_public
2001-07-17,8.39,USD,anuefund_public
2001-07-18,8.5,USD,anuefund_public
2001-07-19,8.41,USD,anuefund_public
2001-07-20,8.49,USD,anuefund_public
2001-07-23,8.38,USD,anuefund_public
2001-07-24,8.03,USD,anuefund_public
2001-07-25,8.16,USD,anuefund_public
2001-07-26,8.44,USD,anuefund_public
2001-07-27,8.58,USD,anuefund_public
2001-07-30,8.33,USD,anuefund_public
2001-07-31,8.34,USD,anuefund_public
2001-08-01,8.32,USD,anuefund_public
2001-08-02,8.3,USD,anuefund_public
2001-08-03,8.36,USD,anuefund_public
2001-08-06,8.3,USD,anuefund_public
2001-08-07,8.22,USD,anuefund_public
2001-08-08,7.97,USD,anuefund_public
2001-08-09,7.89,USD,anuefund_public
2001-08-10,7.93,USD,anuefund_public
2001-08-13,8.14,USD,anuefund_public
2001-08-14,8.16,USD,anuefund_public
2001-08-15,8.01,USD,anuefund_public
2001-08-16,8.03,USD,anuefund_public
2001-08-17,7.92,USD,anuefund_public
2001-08-20,7.86,USD,anuefund_public
2001-08-21,7.8,USD,anuefund_public
2001-08-22,8.13,USD,anuefund_public
2001-08-23,8.37,USD,anuefund_public
2001-08-24,8.67,USD,anuefund_public
2001-08-27,8.71,USD,anuefund_public
2001-08-28,8.57,USD,anuefund_public
2001-08-29,8.6,USD,anuefund_public
2001-08-30,8.56,USD,anuefund_public
2001-08-31,8.47,USD,anuefund_public
2001-09-03,8.46,USD,anuefund_public
2001-09-04,8.48,USD,anuefund_public
2001-09-05,8.42,USD,anuefund_public
2001-09-06,8.31,USD,anuefund_public
2001-09-07,8.16,USD,anuefund_public
2001-09-10,8.08,USD,anuefund_public
2001-09-11,8.08,USD,anuefund_public
2001-09-12,8.08,USD,anuefund_public
2001-09-13,8.08,USD,anuefund_public
2001-09-14,8.08,USD,anuefund_public
2001-09-17,7.54,USD,anuefund_public
2001-09-18,7.16,USD,anuefund_public
2001-09-19,7.04,USD,anuefund_public
2001-09-20,7.05,USD,anuefund_public
2001-09-21,6.76,USD,anuefund_public
2001-09-24,6.86,USD,anuefund_public
2001-09-25,6.97,USD,anuefund_public
2001-09-26,6.99,USD,anuefund_public
2001-09-27,7.36,USD,anuefund_public
2001-09-28,7.4,USD,anuefund_public
2001-10-01,7.36,USD,anuefund_public
2001-10-02,7.51,USD,anuefund_public
2001-10-03,7.74,USD,anuefund_public
2001-10-04,7.65,USD,anuefund_public
2001-10-05,7.6,USD,anuefund_public
2001-10-08,7.5,USD,anuefund_public
2001-10-09,7.49,USD,anuefund_public
2001-10-10,7.78,USD,anuefund_public
2001-10-11,8.09,USD,anuefund_public
2001-10-12,8.07,USD,anuefund_public
2001-10-15,8.16,USD,anuefund_public
2001-10-16,8.21,USD,anuefund_public
2001-10-17,7.9,USD,anuefund_public
2001-10-18,7.95,USD,anuefund_public
2001-10-19,8.03,USD,anuefund_public
2001-10-22,8.18,USD,anuefund_public
2001-10-23,8.14,USD,anuefund_public
2001-10-24,8.18,USD,anuefund_public
2001-10-25,8.43,USD,anuefund_public
2001-10-26,8.59,USD,anuefund_public
2001-10-29,8.34,USD,anuefund_public
2001-10-30,8.19,USD,anuefund_public
2001-10-31,8.25,USD,anuefund_public
2001-11-01,8.28,USD,anuefund_public
2001-11-02,8.23,USD,anuefund_public
2001-11-05,8.42,USD,anuefund_public
2001-11-06,8.47,USD,anuefund_public
2001-11-07,8.46,USD,anuefund_public
2001-11-08,8.25,USD,anuefund_public
2001-11-09,8.17,USD,anuefund_public
2001-11-12,8.2,USD,anuefund_public
2001-11-13,8.45,USD,anuefund_public
2001-11-14,8.43,USD,anuefund_public
2001-11-15,8.43,USD,anuefund_public
2001-11-16,8.44,USD,anuefund_public
2001-11-19,8.7,USD,anuefund_public
2001-11-20,8.54,USD,anuefund_public
2001-11-21,8.59,USD,anuefund_public
2001-11-22,8.59,USD,anuefund_public
2001-11-23,8.7,USD,anuefund_public
2001-11-26,8.86,USD,anuefund_public
2001-11-27,8.84,USD,anuefund_public
2001-11-28,8.64,USD,anuefund_public
2001-11-29,8.73,USD,anuefund_public
2001-11-30,8.79,USD,anuefund_public
2001-12-03,8.65,USD,anuefund_public
2001-12-04,8.79,USD,anuefund_public
2001-12-05,8.92,USD,anuefund_public
2001-12-06,9.04,USD,anuefund_public
2001-12-07,8.94,USD,anuefund_public
2001-12-10,8.73,USD,anuefund_public
2001-12-11,8.68,USD,anuefund_public
2001-12-12,8.57,USD,anuefund_public
2001-12-13,8.63,USD,anuefund_public
2001-12-14,8.6,USD,anuefund_public
2001-12-17,8.82,USD,anuefund_public
2001-12-18,8.88,USD,anuefund_public
2001-12-19,8.84,USD,anuefund_public
2001-12-20,8.75,USD,anuefund_public
2001-12-21,8.88,USD,anuefund_public
2001-12-24,8.91,USD,anuefund_public
2001-12-25,8.91,USD,anuefund_public
2001-12-26,8.91,USD,anuefund_public
2001-12-27,9.04,USD,anuefund_public
2001-12-28,9.17,USD,anuefund_public
2001-12-31,8.91,USD,anuefund_public
2002-01-01,8.91,USD,anuefund_public
2002-01-02,8.76,USD,anuefund_public
2002-01-03,8.62,USD,anuefund_public
2002-01-04,8.72,USD,anuefund_public
2002-01-07,8.59,USD,anuefund_public
2002-01-08,8.66,USD,anuefund_public
2002-01-09,8.56,USD,anuefund_public
2002-01-10,8.67,USD,anuefund_public
2002-01-11,8.68,USD,anuefund_public
2002-01-14,8.46,USD,anuefund_public
2002-01-15,8.47,USD,anuefund_public
2002-01-16,8.32,USD,anuefund_public
2002-01-17,8.25,USD,anuefund_public
2002-01-18,8.03,USD,anuefund_public
2002-01-21,8.03,USD,anuefund_public
2002-01-22,8.09,USD,anuefund_public
2002-01-23,8.32,USD,anuefund_public
2002-01-24,8.17,USD,anuefund_public
2002-01-25,8.09,USD,anuefund_public
2002-01-28,7.89,USD,anuefund_public
2002-01-29,7.77,USD,anuefund_public
2002-01-30,7.79,USD,anuefund_public
2002-01-31,7.84,USD,anuefund_public
2002-02-01,7.93,USD,anuefund_public
2002-02-04,7.58,USD,anuefund_public
2002-02-05,7.64,USD,anuefund_public
2002-02-06,7.39,USD,anuefund_public
2002-02-07,7.29,USD,anuefund_public
2002-02-08,7.63,USD,anuefund_public
2002-02-11,7.7,USD,anuefund_public
2002-02-12,7.91,USD,anuefund_public
2002-02-13,7.9,USD,anuefund_public
2002-02-14,7.74,USD,anuefund_public
2002-02-15,7.73,USD,anuefund_public
2002-02-18,7.73,USD,anuefund_public
2002-02-19,7.49,USD,anuefund_public
2002-02-20,7.67,USD,anuefund_public
2002-02-21,7.53,USD,anuefund_public
2002-02-22,7.58,USD,anuefund_public
2002-02-25,7.55,USD,anuefund_public
2002-02-26,7.68,USD,anuefund_public
2002-02-27,7.56,USD,anuefund_public
2002-02-28,7.41,USD,anuefund_public
2002-03-01,7.38,USD,anuefund_public
2002-03-04,7.51,USD,anuefund_public
2002-03-05,7.44,USD,anuefund_public
2002-03-06,7.75,USD,anuefund_public
2002-03-07,7.74,USD,anuefund_public
2002-03-08,7.79,USD,anuefund_public
2002-03-11,7.79,USD,anuefund_public
2002-03-12,7.73,USD,anuefund_public
2002-03-13,7.82,USD,anuefund_public
2002-03-14,7.82,USD,anuefund_public
2002-03-15,7.92,USD,anuefund_public
2002-03-18,8.03,USD,anuefund_public
2002-03-19,8,USD,anuefund_public
2002-03-20,7.86,USD,anuefund_public
2002-03-21,8,USD,anuefund_public
2002-03-22,7.91,USD,anuefund_public
2002-03-25,7.69,USD,anuefund_public
2002-03-26,7.67,USD,anuefund_public
