date,nav,currency,source
1996-11-25,7.16,USD,anuefund_public
1996-11-26,7.19,USD,anuefund_public
1996-11-27,7.21,USD,anuefund_public
1996-11-28,7.19,USD,anuefund_public
1996-11-29,7.2,USD,anuefund_public
1996-12-02,7.2,USD,anuefund_public
1996-12-03,7.16,USD,anuefund_public
1996-12-04,7.13,USD,anuefund_public
1996-12-05,7.17,USD,anuefund_public
1996-12-06,7.14,USD,anuefund_public
1996-12-09,7.12,USD,anuefund_public
1996-12-10,7.15,USD,anuefund_public
1996-12-11,7.14,USD,anuefund_public
1996-12-12,7.09,USD,anuefund_public
1996-12-13,7.05,USD,anuefund_public
1996-12-16,7.04,USD,anuefund_public
1996-12-17,7,USD,anuefund_public
1996-12-18,6.98,USD,anuefund_public
1996-12-19,6.99,USD,anuefund_public
1996-12-20,7.03,USD,anuefund_public
1996-12-23,7.03,USD,anuefund_public
1996-12-24,7.01,USD,anuefund_public
1996-12-25,7.01,USD,anuefund_public
1996-12-26,7.01,USD,anuefund_public
1996-12-27,7.01,USD,anuefund_public
1996-12-30,7.01,USD,anuefund_public
1996-12-31,7.04,USD,anuefund_public
1997-01-01,7.04,USD,anuefund_public
1997-01-02,7.07,USD,anuefund_public
1997-01-03,7.05,USD,anuefund_public
1997-01-06,7.11,USD,anuefund_public
1997-01-07,7.11,USD,anuefund_public
1997-01-08,7.11,USD,anuefund_public
1997-01-09,7.09,USD,anuefund_public
1997-01-10,7.06,USD,anuefund_public
1997-01-13,7.04,USD,anuefund_public
1997-01-14,7.03,USD,anuefund_public
1997-01-15,7.04,USD,anuefund_public
1997-01-16,7.04,USD,anuefund_public
1997-01-17,7.04,USD,anuefund_public
1997-01-20,7.05,USD,anuefund_public
1997-01-21,7.05,USD,anuefund_public
1997-01-22,7.06,USD,anuefund_public
1997-01-23,7.07,USD,anuefund_public
1997-01-24,7.04,USD,anuefund_public
1997-01-27,7,USD,anuefund_public
1997-01-28,6.96,USD,anuefund_public
1997-01-29,6.96,USD,anuefund_public
1997-01-30,6.99,USD,anuefund_public
1997-01-31,7,USD,anuefund_public
1997-02-03,7,USD,anuefund_public
1997-02-04,7.01,USD,anuefund_public
1997-02-05,6.99,USD,anuefund_public
1997-02-06,6.99,USD,anuefund_public
1997-02-07,7,USD,anuefund_public
1997-02-10,7.04,USD,anuefund_public
1997-02-11,7.03,USD,anuefund_public
1997-02-12,7.04,USD,anuefund_public
1997-02-13,7.08,USD,anuefund_public
1997-02-14,7.1,USD,anuefund_public
1997-02-17,7.08,USD,anuefund_public
1997-02-18,7.03,USD,anuefund_public
1997-02-19,7.05,USD,anuefund_public
1997-02-20,7.07,USD,anuefund_public
1997-02-21,7.02,USD,anuefund_public
1997-02-24,7.02,USD,anuefund_public
1997-02-25,7.04,USD,anuefund_public
1997-02-26,7.08,USD,anuefund_public
1997-02-27,7.05,USD,anuefund_public
1997-02-28,7.05,USD,anuefund_public
1997-03-03,7.03,USD,anuefund_public
1997-03-04,7.07,USD,anuefund_public
1997-03-05,7.08,USD,anuefund_public
1997-03-06,7.11,USD,anuefund_public
1997-03-07,7.11,USD,anuefund_public
1997-03-10,7.11,USD,anuefund_public
1997-03-11,7.14,USD,anuefund_public
1997-03-12,7.15,USD,anuefund_public
1997-03-13,7.13,USD,anuefund_public
1997-03-14,7.07,USD,anuefund_public
1997-03-17,7.1,USD,anuefund_public
1997-03-18,7.05,USD,anuefund_public
1997-03-19,7.01,USD,anuefund_public
1997-03-20,6.98,USD,anuefund_public
1997-03-21,6.94,USD,anuefund_public
1997-03-24,6.95,USD,anuefund_public
1997-03-25,6.96,USD,anuefund_public
1997-03-26,6.95,USD,anuefund_public
1997-03-27,6.97,USD,anuefund_public
1997-03-28,6.97,USD,anuefund_public
1997-03-31,6.97,USD,anuefund_public
1997-04-01,6.82,USD,anuefund_public
1997-04-02,6.85,USD,anuefund_public
1997-04-03,6.8,USD,anuefund_public
1997-04-04,6.8,USD,anuefund_public
1997-04-07,6.82,USD,anuefund_public
1997-04-08,6.84,USD,anuefund_public
1997-04-09,6.86,USD,anuefund_public
1997-04-10,6.87,USD,anuefund_public
1997-04-11,6.85,USD,anuefund_public
1997-04-14,6.77,USD,anuefund_public
1997-04-15,6.75,USD,anuefund_public
1997-04-16,6.79,USD,anuefund_public
1997-04-17,6.81,USD,anuefund_public
1997-04-18,6.83,USD,anuefund_public
1997-04-21,6.87,USD,anuefund_public
