date,nav,currency,source
2016-02-17,8.6706,USD,anuefund_public
2016-02-18,8.7431,USD,anuefund_public
2016-02-19,8.7145,USD,anuefund_public
2016-02-22,8.7377,USD,anuefund_public
2016-02-23,8.621,USD,anuefund_public
2016-02-24,8.5217,USD,anuefund_public
2016-02-25,8.4187,USD,anuefund_public
2016-02-26,8.4286,USD,anuefund_public
2016-03-01,8.8089,USD,anuefund_public
2016-03-02,8.9867,USD,anuefund_public
2016-03-03,9.0691,USD,anuefund_public
2016-03-04,9.094,USD,anuefund_public
2016-03-07,9.094,USD,anuefund_public
2016-03-08,9.0555,USD,anuefund_public
2016-03-09,9.1086,USD,anuefund_public
2016-03-10,9.1162,USD,anuefund_public
2016-03-11,9.1796,USD,anuefund_public
2016-03-14,9.2273,USD,anuefund_public
2016-03-15,9.1182,USD,anuefund_public
2016-03-16,9.0698,USD,anuefund_public
2016-03-17,9.1865,USD,anuefund_public
2016-03-18,9.2621,USD,anuefund_public
2016-03-21,9.4178,USD,anuefund_public
2016-03-22,9.4028,USD,anuefund_public
2016-03-23,9.4309,USD,anuefund_public
2016-03-24,9.4309,USD,anuefund_public
2016-03-25,9.4309,USD,anuefund_public
2016-03-28,9.2935,USD,anuefund_public
2016-03-29,9.2747,USD,anuefund_public
2016-03-30,9.4818,USD,anuefund_public
2016-03-31,9.5451,USD,anuefund_public
2016-04-01,9.508,USD,anuefund_public
2016-04-06,9.3544,USD,anuefund_public
2016-04-07,9.2971,USD,anuefund_public
2016-04-08,9.3373,USD,anuefund_public
2016-04-11,9.4624,USD,anuefund_public
2016-04-12,9.5173,USD,anuefund_public
2016-04-13,9.6233,USD,anuefund_public
2016-04-14,9.6233,USD,anuefund_public
2016-04-15,9.6233,USD,anuefund_public
2016-04-18,9.7653,USD,anuefund_public
2016-04-19,9.7653,USD,anuefund_public
2016-04-20,9.8376,USD,anuefund_public
2016-04-21,9.7832,USD,anuefund_public
2016-04-22,9.7565,USD,anuefund_public
2016-04-25,9.6789,USD,anuefund_public
2016-04-26,9.813,USD,anuefund_public
2016-04-27,9.838,USD,anuefund_public
2016-04-28,9.7397,USD,anuefund_public
2016-04-29,9.7475,USD,anuefund_public
2016-05-03,9.7629,USD,anuefund_public
2016-05-04,9.6267,USD,anuefund_public
2016-05-05,9.6142,USD,anuefund_public
2016-05-06,9.633,USD,anuefund_public
2016-05-09,9.7582,USD,anuefund_public
2016-05-10,9.7271,USD,anuefund_public
2016-05-11,9.7234,USD,anuefund_public
2016-05-12,9.7976,USD,anuefund_public
2016-05-13,9.7203,USD,anuefund_public
2016-05-16,9.7428,USD,anuefund_public
2016-05-17,9.7673,USD,anuefund_public
2016-05-18,9.7343,USD,anuefund_public
2016-05-19,9.596,USD,anuefund_public
2016-05-20,9.524,USD,anuefund_public
2016-05-23,9.4744,USD,anuefund_public
2016-05-24,9.3883,USD,anuefund_public
2016-05-25,9.5712,USD,anuefund_public
2016-05-26,9.7093,USD,anuefund_public
2016-05-27,9.8563,USD,anuefund_public
2016-05-30,9.8383,USD,anuefund_public
2016-05-31,9.8288,USD,anuefund_public
2016-06-01,9.8164,USD,anuefund_public
2016-06-02,9.9273,USD,anuefund_public
2016-06-03,9.9442,USD,anuefund_public
2016-06-06,9.9911,USD,anuefund_public
2016-06-07,10.0386,USD,anuefund_public
2016-06-08,10.0572,USD,anuefund_public
2016-06-13,9.8631,USD,anuefund_public
2016-06-14,9.873,USD,anuefund_public
2016-06-15,9.963,USD,anuefund_public
2016-06-16,9.888,USD,anuefund_public
2016-06-17,9.9212,USD,anuefund_public
2016-06-20,9.936,USD,anuefund_public
2016-06-21,9.9236,USD,anuefund_public
2016-06-22,9.8675,USD,anuefund_public
2016-06-23,9.9267,USD,anuefund_public
2016-06-24,9.7162,USD,anuefund_public
2016-06-27,9.7782,USD,anuefund_public
2016-06-28,9.8038,USD,anuefund_public
2016-06-29,9.9395,USD,anuefund_public
2016-06-30,10.079,USD,anuefund_public
2016-07-01,10.1756,USD,anuefund_public
2016-07-04,10.2439,USD,anuefund_public
2016-07-05,10.1741,USD,anuefund_public
2016-07-06,10.1741,USD,anuefund_public
2016-07-07,10.1511,USD,anuefund_public
2016-07-11,10.3735,USD,anuefund_public
2016-07-12,10.4218,USD,anuefund_public
2016-07-13,10.366,USD,anuefund_public
2016-07-14,10.4642,USD,anuefund_public
2016-07-15,10.4276,USD,anuefund_public
2016-07-18,10.3889,USD,anuefund_public
2016-07-19,10.3927,USD,anuefund_public
2016-07-20,10.4428,USD,anuefund_public
2016-07-21,10.4342,USD,anuefund_public
2016-07-22,10.5756,USD,anuefund_public
2016-07-25,10.6353,USD,anuefund_public
2016-07-26,10.6422,USD,anuefund_public
2016-07-27,10.7104,USD,anuefund_public
2016-07-28,10.8294,USD,anuefund_public
2016-07-29,10.8684,USD,anuefund_public
2016-08-01,11.0303,USD,anuefund_public
2016-08-02,10.9185,USD,anuefund_public
2016-08-03,10.6847,USD,anuefund_public
2016-08-04,10.7539,USD,anuefund_public
2016-08-05,10.9623,USD,anuefund_public
2016-08-08,11.0477,USD,anuefund_public
2016-08-09,10.9773,USD,anuefund_public
2016-08-10,10.8742,USD,anuefund_public
2016-08-11,10.8827,USD,anuefund_public
2016-08-12,10.9563,USD,anuefund_public
2016-08-15,10.9563,USD,anuefund_public
2016-08-16,10.9384,USD,anuefund_public
2016-08-17,10.9802,USD,anuefund_public
2016-08-18,11.0831,USD,anuefund_public
2016-08-19,11.0787,USD,anuefund_public
2016-08-22,10.9422,USD,anuefund_public
2016-08-23,10.9124,USD,anuefund_public
2016-08-24,10.9275,USD,anuefund_public
2016-08-25,10.9191,USD,anuefund_public
2016-08-26,10.9663,USD,anuefund_public
2016-08-29,11.0029,USD,anuefund_public
2016-08-30,11.1634,USD,anuefund_public
2016-08-31,11.2336,USD,anuefund_public
2016-09-01,11.216,USD,anuefund_public
2016-09-02,11.2777,USD,anuefund_public
2016-09-05,11.2777,USD,anuefund_public
2016-09-06,11.5263,USD,anuefund_public
2016-09-07,11.5123,USD,anuefund_public
2016-09-08,11.535,USD,anuefund_public
2016-09-09,11.3676,USD,anuefund_public
2016-09-12,11.0081,USD,anuefund_public
2016-09-13,11.0081,USD,anuefund_public
2016-09-14,11.0985,USD,anuefund_public
2016-09-19,11.0911,USD,anuefund_public
2016-09-20,11.0762,USD,anuefund_public
2016-09-21,11.106,USD,anuefund_public
2016-09-22,11.3254,USD,anuefund_public
2016-09-23,11.4028,USD,anuefund_public
2016-09-26,11.321,USD,anuefund_public
2016-09-29,11.1086,USD,anuefund_public
2016-09-30,11.3134,USD,anuefund_public
2016-10-03,11.6457,USD,anuefund_public
2016-10-04,11.7414,USD,anuefund_public
2016-10-05,11.7381,USD,anuefund_public
2016-10-06,11.6898,USD,anuefund_public
2016-10-07,11.6232,USD,anuefund_public
2016-10-11,11.6232,USD,anuefund_public
2016-10-12,11.6232,USD,anuefund_public
2016-10-13,11.5019,USD,anuefund_public
2016-10-14,11.6103,USD,anuefund_public
2016-10-17,11.5132,USD,anuefund_public
2016-10-18,11.6948,USD,anuefund_public
2016-10-19,11.6961,USD,anuefund_public
2016-10-20,11.6799,USD,anuefund_public
2016-10-21,11.6451,USD,anuefund_public
2016-10-24,11.6448,USD,anuefund_public
2016-10-25,11.6281,USD,anuefund_public
2016-10-26,11.5273,USD,anuefund_public
2016-10-27,11.4021,USD,anuefund_public
2016-10-28,11.5396,USD,anuefund_public
2016-10-31,11.5396,USD,anuefund_public
2016-11-01,11.638,USD,anuefund_public
2016-11-02,11.3932,USD,anuefund_public
2016-11-03,11.316,USD,anuefund_public
2016-11-04,11.1137,USD,anuefund_public
2016-11-07,11.1965,USD,anuefund_public
2016-11-08,11.224,USD,anuefund_public
2016-11-09,11.0207,USD,anuefund_public
2016-11-10,11.1959,USD,anuefund_public
2016-11-11,10.6481,USD,anuefund_public
2016-11-14,10.6481,USD,anuefund_public
2016-11-15,10.0079,USD,anuefund_public
2016-11-16,10.1096,USD,anuefund_public
2016-11-17,10.1123,USD,anuefund_public
2016-11-18,10.0635,USD,anuefund_public
2016-11-21,9.7361,USD,anuefund_public
2016-11-22,9.8955,USD,anuefund_public
2016-11-23,9.9759,USD,anuefund_public
2016-11-24,9.9119,USD,anuefund_public
2016-11-25,10.1745,USD,anuefund_public
2016-11-28,10.1953,USD,anuefund_public
2016-11-29,10.3024,USD,anuefund_public
2016-11-30,10.4613,USD,anuefund_public
2016-12-01,10.3624,USD,anuefund_public
2016-12-02,10.1942,USD,anuefund_public
2016-12-05,10.271,USD,anuefund_public
2016-12-06,10.3279,USD,anuefund_public
2016-12-07,10.321,USD,anuefund_public
2016-12-08,10.5935,USD,anuefund_public
2016-12-09,10.5955,USD,anuefund_public
2016-12-12,10.4341,USD,anuefund_public
2016-12-13,10.3409,USD,anuefund_public
2016-12-14,10.2509,USD,anuefund_public
2016-12-15,10.2323,USD,anuefund_public
2016-12-16,10.2084,USD,anuefund_public
2016-12-19,10.1149,USD,anuefund_public
2016-12-20,9.9676,USD,anuefund_public
2016-12-21,9.969,USD,anuefund_public
2016-12-22,9.7896,USD,anuefund_public
2016-12-23,9.8031,USD,anuefund_public
2016-12-26,9.6085,USD,anuefund_public
2016-12-27,9.7401,USD,anuefund_public
2016-12-28,9.7719,USD,anuefund_public
2016-12-29,9.9258,USD,anuefund_public
2016-12-30,10.0227,USD,anuefund_public
2017-01-03,10.1973,USD,anuefund_public
2017-01-04,10.2177,USD,anuefund_public
2017-01-05,10.4074,USD,anuefund_public
2017-01-06,10.3549,USD,anuefund_public
2017-01-09,10.3643,USD,anuefund_public
2017-01-10,10.4543,USD,anuefund_public
2017-01-11,10.6416,USD,anuefund_public
2017-01-12,10.7071,USD,anuefund_public
2017-01-13,10.6323,USD,anuefund_public
2017-01-16,10.6924,USD,anuefund_public
2017-01-17,10.6886,USD,anuefund_public
2017-01-18,10.8142,USD,anuefund_public
2017-01-19,10.7828,USD,anuefund_public
2017-01-20,10.6576,USD,anuefund_public
2017-01-23,10.7661,USD,anuefund_public
2017-01-24,10.8773,USD,anuefund_public
2017-01-25,11.0744,USD,anuefund_public
2017-01-26,11.0744,USD,anuefund_public
2017-02-02,11.4029,USD,anuefund_public
2017-02-03,11.4444,USD,anuefund_public
2017-02-06,11.5696,USD,anuefund_public
2017-02-07,11.4532,USD,anuefund_public
2017-02-08,11.4935,USD,anuefund_public
2017-02-09,11.539,USD,anuefund_public
2017-02-10,11.5784,USD,anuefund_public
2017-02-13,11.5957,USD,anuefund_public
2017-02-14,11.5028,USD,anuefund_public
2017-02-15,11.3744,USD,anuefund_public
2017-02-16,11.6084,USD,anuefund_public
2017-02-17,11.5707,USD,anuefund_public
2017-02-20,11.6424,USD,anuefund_public
2017-02-21,11.6681,USD,anuefund_public
2017-02-22,11.5753,USD,anuefund_public
2017-02-23,11.6142,USD,anuefund_public
2017-02-24,11.6142,USD,anuefund_public
2017-03-01,11.6281,USD,anuefund_public
2017-03-02,11.5168,USD,anuefund_public
2017-03-03,11.5175,USD,anuefund_public
2017-03-06,11.552,USD,anuefund_public
2017-03-07,11.536,USD,anuefund_public
2017-03-08,11.5027,USD,anuefund_public
2017-03-09,11.4787,USD,anuefund_public
2017-03-10,11.4715,USD,anuefund_public
2017-03-13,11.4715,USD,anuefund_public
2017-03-14,11.7589,USD,anuefund_public
2017-03-15,11.8895,USD,anuefund_public
2017-03-16,12.0582,USD,anuefund_public
2017-03-17,12.0463,USD,anuefund_public
2017-03-20,12.0957,USD,anuefund_public
2017-03-21,12.0946,USD,anuefund_public
2017-03-22,11.9929,USD,anuefund_public
2017-03-23,12.0943,USD,anuefund_public
2017-03-24,12.0658,USD,anuefund_public
2017-03-27,12.1118,USD,anuefund_public
2017-03-28,12.1828,USD,anuefund_public
2017-03-29,12.2567,USD,anuefund_public
2017-03-30,12.3038,USD,anuefund_public
2017-03-31,12.4053,USD,anuefund_public
2017-04-05,12.5055,USD,anuefund_public
2017-04-06,12.4947,USD,anuefund_public
2017-04-07,12.5547,USD,anuefund_public
2017-04-10,12.635,USD,anuefund_public
2017-04-11,12.7121,USD,anuefund_public
2017-04-12,12.7234,USD,anuefund_public
2017-04-13,12.6831,USD,anuefund_public
2017-04-14,12.6831,USD,anuefund_public
2017-04-17,12.6242,USD,anuefund_public
2017-04-18,12.488,USD,anuefund_public
2017-04-19,12.5508,USD,anuefund_public
2017-04-20,12.6374,USD,anuefund_public
2017-04-21,12.5756,USD,anuefund_public
2017-04-24,12.6626,USD,anuefund_public
2017-04-25,12.8497,USD,anuefund_public
2017-04-26,12.8361,USD,anuefund_public
2017-04-27,12.7879,USD,anuefund_public
2017-04-28,12.832,USD,anuefund_public
2017-05-02,12.9089,USD,anuefund_public
2017-05-03,12.8878,USD,anuefund_public
2017-05-04,12.8813,USD,anuefund_public
2017-05-05,12.7983,USD,anuefund_public
2017-05-08,12.8867,USD,anuefund_public
2017-05-09,12.8882,USD,anuefund_public
2017-05-10,12.9968,USD,anuefund_public
2017-05-11,13.0507,USD,anuefund_public
2017-05-12,12.9549,USD,anuefund_public
2017-05-15,13.1275,USD,anuefund_public
2017-05-16,13.217,USD,anuefund_public
2017-05-17,13.1635,USD,anuefund_public
2017-05-18,12.8531,USD,anuefund_public
2017-05-19,12.6261,USD,anuefund_public
2017-05-22,12.506,USD,anuefund_public
2017-05-23,12.3599,USD,anuefund_public
2017-05-24,12.2618,USD,anuefund_public
2017-05-25,12.6066,USD,anuefund_public
2017-05-26,12.7982,USD,anuefund_public
2017-05-31,12.8295,USD,anuefund_public
2017-06-01,12.9394,USD,anuefund_public
2017-06-02,13.0077,USD,anuefund_public
2017-06-05,13.0669,USD,anuefund_public
2017-06-06,12.9929,USD,anuefund_public
2017-06-07,13.0075,USD,anuefund_public
2017-06-08,13.0547,USD,anuefund_public
2017-06-09,13.139,USD,anuefund_public
2017-06-12,13.0362,USD,anuefund_public
2017-06-13,13.0248,USD,anuefund_public
2017-06-14,13.0367,USD,anuefund_public
2017-06-15,13.0055,USD,anuefund_public
2017-06-16,12.9704,USD,anuefund_public
2017-06-19,12.9847,USD,anuefund_public
2017-06-20,13.0084,USD,anuefund_public
2017-06-21,12.9362,USD,anuefund_public
2017-06-22,12.8381,USD,anuefund_public
2017-06-23,12.6309,USD,anuefund_public
2017-06-26,12.6309,USD,anuefund_public
2017-06-27,12.4687,USD,anuefund_public
2017-06-28,12.5179,USD,anuefund_public
2017-06-29,12.574,USD,anuefund_public
2017-06-30,12.5314,USD,anuefund_public
2017-07-03,12.6753,USD,anuefund_public
2017-07-04,12.6552,USD,anuefund_public
2017-07-05,12.7507,USD,anuefund_public
2017-07-06,12.7719,USD,anuefund_public
2017-07-07,12.7803,USD,anuefund_public
2017-07-10,12.87,USD,anuefund_public
2017-07-11,12.9,USD,anuefund_public
2017-07-12,12.9663,USD,anuefund_public
2017-07-13,13.1076,USD,anuefund_public
2017-07-14,13.1206,USD,anuefund_public
2017-07-17,13.144,USD,anuefund_public
2017-07-18,13.0865,USD,anuefund_public
2017-07-19,13.2746,USD,anuefund_public
2017-07-20,13.289,USD,anuefund_public
2017-07-21,13.3071,USD,anuefund_public
2017-07-24,13.3076,USD,anuefund_public
2017-07-25,13.3365,USD,anuefund_public
2017-07-26,13.3957,USD,anuefund_public
2017-07-27,13.4666,USD,anuefund_public
2017-07-28,13.5252,USD,anuefund_public
2017-07-31,13.568,USD,anuefund_public
2017-08-01,13.7288,USD,anuefund_public
2017-08-02,13.7407,USD,anuefund_public
2017-08-03,13.7171,USD,anuefund_public
2017-08-04,13.8201,USD,anuefund_public
2017-08-07,13.9407,USD,anuefund_public
2017-08-08,13.8858,USD,anuefund_public
2017-08-09,13.6624,USD,anuefund_public
2017-08-10,13.3594,USD,anuefund_public
2017-08-11,13.2636,USD,anuefund_public
2017-08-14,13.5558,USD,anuefund_public
2017-08-15,13.5558,USD,anuefund_public
2017-08-16,13.7363,USD,anuefund_public
2017-08-17,13.7492,USD,anuefund_public
2017-08-18,13.7331,USD,anuefund_public
2017-08-21,13.5717,USD,anuefund_public
2017-08-22,13.5243,USD,anuefund_public
2017-08-23,13.704,USD,anuefund_public
2017-08-24,13.7742,USD,anuefund_public
2017-08-25,13.7742,USD,anuefund_public
2017-08-28,13.9755,USD,anuefund_public
2017-08-29,13.8236,USD,anuefund_public
2017-08-30,14.0255,USD,anuefund_public
2017-08-31,14.0849,USD,anuefund_public
2017-09-01,14.1673,USD,anuefund_public
2017-09-04,14.05,USD,anuefund_public
2017-09-05,14.1389,USD,anuefund_public
2017-09-06,14.1977,USD,anuefund_public
2017-09-07,14.3703,USD,anuefund_public
2017-09-08,14.3686,USD,anuefund_public
2017-09-11,14.5377,USD,anuefund_public
2017-09-12,14.6213,USD,anuefund_public
2017-09-13,14.4797,USD,anuefund_public
2017-09-14,14.5045,USD,anuefund_public
2017-09-15,14.5156,USD,anuefund_public
2017-09-18,14.6441,USD,anuefund_public
2017-09-19,14.636,USD,anuefund_public
2017-09-20,14.5439,USD,anuefund_public
2017-09-21,14.4161,USD,anuefund_public
2017-09-22,14.0049,USD,anuefund_public
2017-09-25,13.7886,USD,anuefund_public
2017-09-26,13.8021,USD,anuefund_public
2017-09-27,13.5476,USD,anuefund_public
2017-09-28,13.589,USD,anuefund_public
2017-09-29,13.7944,USD,anuefund_public
2017-09-30,13.7944,USD,anuefund_public
2017-10-02,13.7944,USD,anuefund_public
2017-10-03,13.8514,USD,anuefund_public
2017-10-05,14.0785,USD,anuefund_public
2017-10-06,14.198,USD,anuefund_public
2017-10-11,14.2591,USD,anuefund_public
2017-10-12,14.4827,USD,anuefund_public
2017-10-13,14.5422,USD,anuefund_public
2017-10-16,14.6261,USD,anuefund_public
2017-10-17,14.6852,USD,anuefund_public
2017-10-18,14.613,USD,anuefund_public
2017-10-19,14.613,USD,anuefund_public
2017-10-20,14.613,USD,anuefund_public
2017-10-23,14.5649,USD,anuefund_public
2017-10-24,14.5894,USD,anuefund_public
2017-10-25,14.3089,USD,anuefund_public
2017-10-26,14.5555,USD,anuefund_public
2017-10-27,14.5324,USD,anuefund_public
2017-10-30,14.6801,USD,anuefund_public
2017-10-31,14.6933,USD,anuefund_public
2017-11-01,14.7824,USD,anuefund_public
2017-11-02,14.7997,USD,anuefund_public
2017-11-03,14.8113,USD,anuefund_public
2017-11-06,14.7251,USD,anuefund_public
2017-11-07,14.5728,USD,anuefund_public
2017-11-08,14.4761,USD,anuefund_public
2017-11-09,14.5736,USD,anuefund_public
2017-11-10,14.5006,USD,anuefund_public
2017-11-13,14.3043,USD,anuefund_public
2017-11-14,14.2669,USD,anuefund_public
2017-11-15,14.1356,USD,anuefund_public
2017-11-16,14.3105,USD,anuefund_public
2017-11-17,14.5302,USD,anuefund_public
2017-11-20,14.6035,USD,anuefund_public
2017-11-21,14.5855,USD,anuefund_public
2017-11-22,14.6122,USD,anuefund_public
2017-11-23,14.6452,USD,anuefund_public
2017-11-24,14.7933,USD,anuefund_public
2017-11-27,14.8131,USD,anuefund_public
2017-11-28,14.8896,USD,anuefund_public
2017-11-29,14.8669,USD,anuefund_public
2017-11-30,14.7783,USD,anuefund_public
2017-12-01,14.56,USD,anuefund_public
2017-12-04,14.5418,USD,anuefund_public
2017-12-05,14.5577,USD,anuefund_public
2017-12-06,14.39,USD,anuefund_public
2017-12-07,14.5977,USD,anuefund_public
2017-12-08,14.7411,USD,anuefund_public
2017-12-11,14.8209,USD,anuefund_public
2017-12-12,14.6872,USD,anuefund_public
2017-12-13,14.6297,USD,anuefund_public
2017-12-14,14.6453,USD,anuefund_public
2017-12-15,14.9565,USD,anuefund_public
2017-12-18,15.0487,USD,anuefund_public
2017-12-19,15.3093,USD,anuefund_public
2017-12-20,15.3722,USD,anuefund_public
2017-12-21,15.4607,USD,anuefund_public
2017-12-22,15.5597,USD,anuefund_public
2017-12-25,15.5597,USD,anuefund_public
2017-12-26,15.5949,USD,anuefund_public
2017-12-27,15.4547,USD,anuefund_public
2017-12-28,15.4366,USD,anuefund_public
2017-12-29,15.5788,USD,anuefund_public
2018-01-02,15.4304,USD,anuefund_public
2018-01-03,15.5172,USD,anuefund_public
2018-01-04,15.6634,USD,anuefund_public
2018-01-05,15.8468,USD,anuefund_public
2018-01-08,15.9277,USD,anuefund_public
2018-01-09,15.8999,USD,anuefund_public
2018-01-10,15.8284,USD,anuefund_public
2018-01-11,15.8495,USD,anuefund_public
2018-01-12,15.8547,USD,anuefund_public
2018-01-15,15.892,USD,anuefund_public
2018-01-16,15.5394,USD,anuefund_public
2018-01-17,15.6659,USD,anuefund_public
2018-01-18,15.4967,USD,anuefund_public
2018-01-19,15.6954,USD,anuefund_public
2018-01-22,15.8604,USD,anuefund_public
2018-01-23,16.0885,USD,anuefund_public
2018-01-24,15.9639,USD,anuefund_public
2018-01-25,15.8455,USD,anuefund_public
2018-01-26,15.8455,USD,anuefund_public
2018-01-29,15.7846,USD,anuefund_public
2018-01-30,15.506,USD,anuefund_public
2018-01-31,15.2753,USD,anuefund_public
2018-02-01,15.2064,USD,anuefund_public
2018-02-02,14.54,USD,anuefund_public
2018-02-05,14.3612,USD,anuefund_public
2018-02-06,14.0743,USD,anuefund_public
2018-02-07,14.1924,USD,anuefund_public
2018-02-08,14.3645,USD,anuefund_public
2018-02-09,14.352,USD,anuefund_public
2018-02-12,14.6167,USD,anuefund_public
2018-02-13,14.6167,USD,anuefund_public
2018-02-14,14.72,USD,anuefund_public
2018-02-21,14.1205,USD,anuefund_public
2018-02-22,14.0497,USD,anuefund_public
2018-02-23,14.3231,USD,anuefund_public
2018-02-26,14.5201,USD,anuefund_public
2018-02-27,14.3995,USD,anuefund_public
2018-03-01,14.3027,USD,anuefund_public
2018-03-02,14.3027,USD,anuefund_public
2018-03-05,14.1999,USD,anuefund_public
2018-03-06,14.0699,USD,anuefund_public
2018-03-07,13.8955,USD,anuefund_public
2018-03-08,13.9485,USD,anuefund_public
2018-03-09,13.8626,USD,anuefund_public
2018-03-12,14.0192,USD,anuefund_public
2018-03-13,14.0744,USD,anuefund_public
2018-03-14,14.0583,USD,anuefund_public
2018-03-15,14.0821,USD,anuefund_public
2018-03-16,13.8847,USD,anuefund_public
2018-03-19,13.6057,USD,anuefund_public
2018-03-20,13.6048,USD,anuefund_public
2018-03-21,13.7093,USD,anuefund_public
2018-03-22,13.6596,USD,anuefund_public
2018-03-23,13.4936,USD,anuefund_public
2018-03-26,13.7277,USD,anuefund_public
2018-03-27,13.8907,USD,anuefund_public
2018-03-28,13.755,USD,anuefund_public
2018-03-29,13.755,USD,anuefund_public
2018-03-30,13.755,USD,anuefund_public
2018-03-31,13.755,USD,anuefund_public
2018-04-02,14.0171,USD,anuefund_public
2018-04-03,14.1721,USD,anuefund_public
2018-04-09,14.4956,USD,anuefund_public
2018-04-10,14.4766,USD,anuefund_public
2018-04-11,14.4686,USD,anuefund_public
2018-04-12,14.4329,USD,anuefund_public
2018-04-13,14.4938,USD,anuefund_public
2018-04-16,14.5975,USD,anuefund_public
2018-04-17,14.6032,USD,anuefund_public
2018-04-18,14.566,USD,anuefund_public
2018-04-19,14.6105,USD,anuefund_public
2018-04-20,14.5839,USD,anuefund_public
2018-04-23,14.6683,USD,anuefund_public
2018-04-24,14.6332,USD,anuefund_public
2018-04-25,14.5687,USD,anuefund_public
2018-04-26,14.6504,USD,anuefund_public
2018-04-27,14.6793,USD,anuefund_public
2018-04-30,14.8148,USD,anuefund_public
2018-05-02,14.6758,USD,anuefund_public
2018-05-03,14.5411,USD,anuefund_public
2018-05-04,14.452,USD,anuefund_public
2018-05-07,14.4768,USD,anuefund_public
2018-05-08,14.4607,USD,anuefund_public
2018-05-09,14.3257,USD,anuefund_public
2018-05-10,14.2298,USD,anuefund_public
2018-05-11,14.2852,USD,anuefund_public
2018-05-14,14.2155,USD,anuefund_public
2018-05-15,14.183,USD,anuefund_public
2018-05-16,14.1542,USD,anuefund_public
2018-05-17,14.2431,USD,anuefund_public
2018-05-18,14.0636,USD,anuefund_public
2018-05-21,13.8664,USD,anuefund_public
2018-05-22,13.9508,USD,anuefund_public
2018-05-23,13.8007,USD,anuefund_public
2018-05-24,13.8314,USD,anuefund_public
2018-05-25,14.0874,USD,anuefund_public
2018-05-28,14.3244,USD,anuefund_public
2018-05-29,14.1676,USD,anuefund_public
2018-05-30,14.234,USD,anuefund_public
2018-05-31,14.2536,USD,anuefund_public
2018-06-01,14.16,USD,anuefund_public
2018-06-04,13.9876,USD,anuefund_public
2018-06-05,13.8314,USD,anuefund_public
2018-06-06,14.041,USD,anuefund_public
2018-06-07,14.1711,USD,anuefund_public
2018-06-08,14.0176,USD,anuefund_public
2018-06-11,14.1011,USD,anuefund_public
2018-06-12,14.2031,USD,anuefund_public
2018-06-13,14.1241,USD,anuefund_public
2018-06-14,14.106,USD,anuefund_public
2018-06-15,14.0545,USD,anuefund_public
2018-06-19,13.787,USD,anuefund_public
2018-06-20,13.9761,USD,anuefund_public
2018-06-21,13.9284,USD,anuefund_public
2018-06-22,14.1046,USD,anuefund_public
2018-06-25,13.9873,USD,anuefund_public
2018-06-26,14.0001,USD,anuefund_public
2018-06-27,13.8339,USD,anuefund_public
